,,Question,Réponse
228,FAQ7-228,"Est-ce normal que boulier du jeu de Faro ne soit pas classique? Je n'ai trouvé que des bouliers avec 4 éléments de chaque côté. Ici, Il y en a jusqu'à cinq.",Ça je ne peux pas commenter sur le nombre de boules du boulier.
229,FAQ7-229,L’épée a-t-elle un nom?,"C’est trop précis. Si je vous dis que ça a un nom, ça réduit grandement tout de même les possibilités et elle n'en a pas forcément."
230,FAQ7-230,Faut-il voir le Mistral autrement que comme un simple vent pour avancer?,"Non, il faut prendre son acceptation la plus simple. Simplement un élément intermédiaire qui vous permet de trouver mon second dans l'énigme textuelle 5."
231,FAQ7-231,"Dans X bestiae, est-ce un hasard que les 4 mots aient le même nombre de lettres?",Je ne peux pas vous répondre.
232,FAQ7-232,Le personnage aime-t-il les animaux de compagnie?,Je ne sais pas. Aucune idée.
233,FAQ7-233,L'épée aurait pu ne pas être ondulée?,"Non, elle est ondulée et c'est important."
234,FAQ7-234,Les vents sont-ils importants dans la chasse?,Ça je ne peux pas vous répondre.
235,FAQ7-235,Le personnage sur les illustrations est-il né pour faire le mal?,Il n'est pas né pour faire le mal.
236,FAQ7-236,"Est-il possible, grâce au parchemin, de trouver instantanément la bonne pièce à utiliser pour l'énigme 5 en trouvant tous les bons éléments?",Non pas instantanément.
237,FAQ7-237,"Dans une FAQ précédente, vous nous précisez que c'est la quantité d'or que contient la pièce que nous cherchons qui importe. J'ai trouvé la pièce, mais celle-ci ne contient pas d'or. Comment me conseillez-vous d'opérer pour trouver la quantité, le poids d'or auquel correspond cette pièce?","Donc vous pouvez prendre l'équivalent auprès d'une pièce d'or, par exemple, pour trouver quelle valeur en or cette pièce pourrait posséder."
238,FAQ7-238,La première relique peut-elle servir d'arme?,"Ça, je ne peux pas vous répondre."
239,FAQ7-239,Harry Potter peut-il nous aider?,"Je vous ai indiqué que les contes de Beedle le Barde pouvaient être intéressant. Après, sur la référence geek, c'est forcément à prendre avec des pincettes. En tout cas, je pourrais pas vous dire si c'est Harry Potter ou non."
240,FAQ7-240,Les illustrations sont-elles mélangées par rapport à un récit?,"Ça je ne peux pas vous dire. Par contre, ce n'est pas vraiment un récit, c'est un conte, comme je l'ai dit. Et après ça, c’est à vous de comprendre quel est, en effet, l'ordre dans lequel ce conte se raconte."
241,FAQ7-241,La mythologie grecque est-elle utilisée à un moment?,"Ça, c'est pareil c'est trop précis si vous voulez. Evidemment qu'il y aura une intervention, peut être un moment de la mythologie, mais elle peut être nordique elle peut être romaine, elle peut être grecque. Ça dépend des choix que vous pouvez faire dans le jeu. Et forcément, si je vous donne la typologie de la mythologie, ça peut vous amener sur des zones géographiques qui pourraient être différentes par exemple."
242,FAQ7-242,Faut-il chercher le père de l'alchimie?,Non.
243,FAQ7-243,"Si je suis nulle en maths, cela risque-t-il de me faire défaut dans la résolution du jeu?","Oui, très probablement. C'est pour ça que je vous conseillerais d'être accompagné par quelqu'un qui est bon en maths. Après les calculs demandés dans l’Élixir ne sont pas non plus des calculs de maths sup ou de polytechniciens. Donc ça reste assez basique, mais il ne faut pas se tromper, il faut bien poser le problème."
244,FAQ7-244,Faut-il être doué en géométrie variable?,Je ne sais même pas ce que ça veut dire géométrie variable. Donc je n'aurais pas pu créer une énigme qui serait autour de ça.
245,FAQ7-245,Faut-il essayer de gagner plus de pièces d'or pour trouver le lieu familier?,"Non, vous en avez 1776. Vous n’en avez ni une de plus, ni une de moins."
246,FAQ7-246,Est-ce que les ouvrages écrits par le Comte de Saint-Germain peuvent nous aider à avancer dans le parchemin?,"On lui attribue une œuvre un peu ésotérique, mais on n’est pas certain que ce soit lui l'auteur. Et comme je l'avais dit, tous les écrits, tout ce qui peut se rapporter au Comte de Saint-Germain, ce qu'il aurait pu écrire ou non, même si c'est pas forcément lui, oui, ça peut, ça peut être utile. Ce ne sera pas utile énormément, mais ça peut, ça peut l'être."
247,FAQ7-247,Est-ce exprès que dans le poème il y ait un quatrain sans ponctuation à la fin?,"Non, c'est pas fait exprès et ça n'a pas d'incidence dans le jeu."
248,FAQ7-248,"Dans l'énigme 3, la phrase en latin est-elle identique dans la version étrangère?","Oui, tout à fait, c'est la même."
249,FAQ7-249,"Vous parlez de l'importance des couleurs, faut-il regarder les choix des couleurs via le spectre numérique?","Alors non. De façon générale, les couleurs ne peuvent pas être assez précises, notamment entre le parchemin et la version digitale. Donc ce qui va être code hexadécimal ou analyse précise des nuances de couleurs, ça ne va pas vous servir à grand chose."
250,FAQ7-250,3C64 correspond-il à une couleur choisie? Dois-je continuer à creuser ou aller me coucher?,Ça ne correspond pas à une couleur.
251,FAQ7-251,La musique du Comte de Saint-Germain peut-elle nous aider?,"Le Comte était un grand amateur de musique, donc vous pouvez imaginer en effet que la musique peut avoir une importance à un moment du jeu."
252,FAQ7-252,Est-ce que “à égale distance” a un rapport avec le S de raisin?,"Non, aucun."
253,FAQ7-253,"Si je fais fondre mes 1776 pièces avant tout calcul, obtiendrais-je un lingot d'or?","Non. Surtout que les lingots d'or, ils ont des poids différents en fonction des époques, même aujourd'hui. Je ne sais plus combien c’est, ça doit être un kilo."
254,FAQ7-254,La ponctuation ou son absence est-elle importante dans l’ensemble du poème?,"Non, la ponctuation n'a pas beaucoup d'importance."
255,FAQ7-255,"Si je vous dis Quora, est-ce que cela vous dit quelque chose?","Non, ça ne me dit rien. Je ne sais pas ce que ça veut dire."
256,FAQ7-256,Est-ce que vous parlez “couramment” le latin?,"Non, pas du tout. Je ne parle pas du tout couramment le latin en garde, mais j'ai toujours des souvenirs traumatisants de mes cours de latin et le Gaffiot qui allait avec. Et c'est une langue qui, bien que ce soit une langue morte, c'est une langue qui est toujours extrêmement importante dans notre culture, notre histoire, et qui peut être un pont aussi vers d'autres langues. "
257,FAQ7-257,La charade a-t-elle un lien avec Salomon?,"Ça, je ne peux pas vous répondre."
258,FAQ7-258,Une idée du pourcentage d'avancement de la quête au regard des questions posées?,"Aucune. Déjà, comme les questions sont publiées publiquement, à mon avis, personne ne va lâcher une information capitale sur son jeu contrairement à ce que je peux recevoir par mail, par messages privés ou sur les sondages de progressivomètre. Donc je ne pourrais pas vous dire. J'aurais une idée extrêmement précise lors des neuf mois du jeu, donc vers Noël, et c'est là où je pourrais voir si un indice est nécessaire et avec quelle ampleur il doit l'être."
259,FAQ7-259,Si je vous dis spirale?,"Oh non, il n'y a pas de spirale à quatre centres dans la chasse je vous rassure."
260,FAQ7-260,Dois-je apprendre à jouer au jeu du Faro pour trouver un élément ou puis-je décrypter sans en connaître les règles?,Vous n'avez pas besoin de jouer le Faro pour résoudre le jeu.
261,FAQ7-261,Est-ce que la partie de la Terre visible sur le globe dans l'illustration 2 est importante?,"Non. C'était pas précisé dans le cahier des charges. Ça, c'est une liberté complète de l'artiste."
262,FAQ7-262,Le poème a une importance particulière pour comprendre les énigmes? A l'inverse y’a-t-il des éléments textuels ou graphiques pour nous aider à mieux comprendre le poème?,"Je ne peux pas vous dire, mais le poème a une importance extrêmement particulière pour comprendre les énigmes. “Particulière”, je sais pas, en tout cas il a une importance capitale. Et pour comprendre le poème, il y a quand même des choses qui sont laissées, des indices qui sont donnés. Et donc il y a un décryptage à faire pour bien comprendre à quoi sert le poème. Mais la première compréhension qui est à vous être utile, c'est le sens du poème. Ce que le poème raconte, ce que le poème dit."
263,FAQ7-263,"À défaut du faro, dois-je jouer aux échecs pour résoudre la chasse?",Ça déjà peut être davantage. Tout à fait.
264,FAQ7-264,3C64 est-ce une confirmation?,C'est une aide exactement.
265,FAQ7-265,Il n'y a pas que les à quatre centres (ndr: les spirales) que je sache.,"Tout à fait, mais je ne vois pas pour l'instant a priori, de spirales qui pourraient être utiles dans le jeu."
266,FAQ7-266,"Sur l'échiquier, est-il utile de savoir jouer aux échecs autre que les déplacements des cavaliers?","C'est trop précis. Je ne peux pas vous dire quelle pièce il pourrait falloir déplacer ou quel déplacement il faudrait effectuer. Donc ça, je vous laisse interpréter."
267,FAQ7-267,La pièce a-t-elle un lien avec les USA?,"Le Nouveau Monde dans son acceptation large a un lien évidemment dans le jeu, dans la chasse. Je ne pourrais pas vous dire par contre sur quels éléments précisément."
268,FAQ7-268,"Pourquoi j'ai l'impression qu'il y a une relation entre le vin, l’alchimie et la religion sur chaque illustration?","Ça forcément vous êtes pas au bout de vos peines. Puisqu'il y a de très, très nombreux lien entre ces trois items."
269,FAQ7-269,Le Testament peut-il nous donner des indices pour résoudre les énigmes?,"Oui, bien sûr."
270,FAQ7-270,Est-ce que l'illustration 1 a un lien avec le regard de pèlerin?,Non. Non. Aucun.
271,FAQ7-271,"Est-ce que le lieu de l'enterrement du coffre a été choisi avant ou après la construction du jeu? En gros si ce jour là, il eut été impossible d'enterrer le coffre, il aurait fallu tout recommencer de zéro?","En effet, on est allé une seule fois sur place et c'était pour l'enfouir. Donc oui, si on n'avait pas pu l'enterrer, peut-être qu'on aurait choisi un autre lieu. Mais parce qu'on avait choisi celui-là, on était aussi assez sereins sur le fait qu'on pouvait l'enterrer facilement."
272,FAQ7-272,Est-ce que je suis sur la bonne route si je vous dis “flammard”?,"Ça, je peux pas vous répondre."
273,FAQ7-273,La plume qui permet d'écrire et celle de la balance sont-elles issues du même volatile?,Elles ne viennent pas d'un volatile. Pas du tout.
274,FAQ7-274,Philadelphie USA ou autre Philadelphie?,Philadelphie USA.
275,FAQ7-275,C’est bien un bâton de berger que porte le personnage?,"Un bâton de berger, un bâton de pèlerin, un bâton de marche. Globalement, ça n'a pas beaucoup d'importance."
276,FAQ7-276,La plume n'est pas celle d'un oiseau?,Non.
277,FAQ7-277,La terre de l'illustration 3 est-elle volcanique?,Non plus.
278,FAQ7-278,Est-ce qu'on peut supposer que le cheval de Troie présent dans l'illustration 5 fut la monture du personnage?,"C'est possible oui, tout à fait. Mais après, on peut imaginer aussi que le personnage vient d'un sous-sol et qu'il est difficile pour le cheval de Troie d'en venir lui aussi. Donc c'est à vous de faire ce choix. Et si c'est le cas, était-il caché dans le cheval? En tous cas il y a une allusion évidente que j'avais confirmé avec la guerre de Troie. Et que le cheval de Troie avait la même symbolique que celle mentionnée dans la guerre de Troie. A partir de là, je pense que c’est à vous de conclure sur le message que peut avoir ce cheval qui est central dans l'illustration 5."
279,FAQ7-279,La plume est-elle métaphorique?,"C'est difficile de vous répondre, surtout que je ne sais pas de quelle plume vous parlez. Parce que la plume de l'illustration 2 n'est pas forcément la même que celle de l'illustration 4."
280,FAQ7-280,Les couleurs des illustrations sont-elles importantes?,"Oui, tout à fait."
281,FAQ7-281,Aucun de mes tracés ne dépasse 85 cm avant le changement d'échelle.,"Je me rends pas compte sur votre carte qu'est-ce que ça représente. Je recommande quand même de travailler sur MyMaps, donc il faudrait plutôt me dire en kilomètres ou en mesure de cartographie."
282,FAQ7-282,Sur la porte du temple de Salomon les formes sont-elles importantes?,"Je ne pourrais pas vous dire si c'est un temple, ni même celui de Salomon, mais sur les colonnes de ce bâtiment, il y a des formes qui font en effet partie du cahier des charges qui a été soumis à Mathilde Leroy."
283,FAQ7-283,Chaque illustration représente-t-elle concrètement un lieu ou tous les lieux sont à trouver grâce à des énigmes métaphoriques?,"Non, chaque illustration ne représente pas concrètement un lieu. Pas toutes. Et donc les lieux sont à trouver en résolvant les énigmes principalement textuelles et en vous aidant aussi évidemment des visuels."
284,FAQ7-284,"Lorsqu'il est dit “à l’astre le plus haut”, doit-on faire des recherches grâce à un globe terrestre armillaire?",Non.
285,FAQ7-285,"Au début de notre quête, le parchemin nous aide progressivement sur les moyens de crypto utilisés. Est-ce le cas jusqu'à la fin de la quête?","Oui, sauf si vraiment c'était évident. Mais il y aura toujours des indices sur la crypto à utiliser. Ou alors, ça fait partie des méthodes de cryptographie qui sont assez populaires. Il n'y a pas de piège là-dessus."
286,FAQ7-286,"La plume du visuel 2 est-elle une référence à un personnage ou un lieu, voire les deux?",Aucun des deux.
287,FAQ7-287,"Dans l'illustration 1, les feuilles au pied de l'arbre semblent importantes. Est-ce que ce sont les feuilles de l'arbre?","Alors je ne vois pas de feuilles de l'arbre. Je vois uniquement les feuilles de vignes qu’il y a au dessus de “RC” et donc ça n'a pas de rapport avec l'arbre. Les feuilles blanches au sol? Je ne pense pas que ce soit des feuilles et je ne sais pas ce que ça représente. Je pense que c'est l'artiste qui a mis ça. Ce sont des rochers, mais en tout cas, ça n'a pas d'importance pour le jeu."
288,FAQ7-288,La plume de l’illustration 2 peut-elle venir de la créature ailée de l’illustration 6?,Non.
289,FAQ7-289,Faut-il s’intéresser à la teinture dans la chasse?,"Non, vous n'avez pas besoin de vous intéresser à la teinture."
290,FAQ7-290,,"Si vous refaites référence Ammonite aux 7 métaux alchimiques, il y en a en effet plusieurs qui sont, voire tous, qui sont nommés ou qui sont à trouver dans le jeu. Mais ça je pourrais pas (m’exprimer dessus). Si il faut les extraire, c'est à vous de trouver la méthode d'extraction."
291,FAQ7-291,Une lecture me permet-elle de mettre un point sur MyMaps de par la récurrence d'un élément ou tous mes points sont issus de décryptages?,"Tous les points peuvent être issus du décryptage, mais il y a certains points qui peuvent être issus de ce que vous allez pouvoir trouver en rassemblant d'autres éléments ou des points déjà existants. Et qui vont faire sens à ce moment précis. Sinon, tous les tracés sont détaillés dans le parchemin."
292,FAQ7-292,Est-ce que le pendentif à rubis présent en plein millieu de l’illustration 4 est important?,"Non, le pendentif à un rubis en lui même, ce n'est pas important. Il représente un trésor, il représente un objet de grande valeur et donc il avait sa place dans l'illustration 4. Mais il n'y a pas besoin de trouver que c'est parfois, par exemple, un collier de la Reine ou autre. Pas nécessairement."
293,FAQ7-293,L'antimoine peut m'aider?,Je ne sais pas ce qu'est un antimoine.
294,FAQ7-294,Confirmez-vous que le terrestre et le céleste se combinent dans cette chasse ou se côtoient?,"Tout à fait. D'ailleurs, l'illustration 6, vous voyez que vous arrivez en plein ciel, c'est évidemment très important."
295,FAQ7-295,"Pour toutes mes traductions du latin, suis-je tranquille avec les propositions de Google, ou dois-je pour plus de précision me pencher sur des dictionnaires dédiés?","Non de façon générale, vous pouvez utiliser des logiciels de traduction. Ça ne va pas complètement modifier ce que vous devez trouver. Si au mot près, ou à une expression près, ou un synonyme près vous ne retombez pas sur la même chose. Je vous conseille quand même d'avoir un dictionnaire français-latin. Ou d’en emprunter un pour essayer d'être sûr. Normalement, il n'y a pas de grosse boulette qui serait commise par un logiciel de traduction."
296,FAQ7-296,Confirmez-vous que personnage dans l'illustration 6 porte dans sa main gauche son bâton de pèlerin? Ou porte-t-il des deux mains l'épée?,Il porte des deux mains l'épée. Il n'a plus de bâton.
297,FAQ7-297,Quelqu'un de prénommé Luigi peut-il m'aider ou suis-je sur la mauvaise voie?,"Non, je ne pense pas que vous soyez sur la bonne voie avec Luigi, à priori."
298,FAQ7-298,Le visuel 6 est-il manifeste du combat final ou de l'affrontement contre le mal?,Sur ça je ne pourrais pas vous répondre.
299,FAQ7-299,Jean Calvin peut-il m'aider dans l'énigme 4?,"C'est une très bonne question et je vous conseille de façon générale tout ce qui est histoire de religion, guerre de religion, ça ne peut que vous aider dans l'Élixir."
300,FAQ7-300,Peut-on considérer que le personnage s'empare de l'épée dans le visuel 4?,"Oui, tout à fait, puisque il l'a en main dans le visuel 5. Enfin, il la lâche dans le visuel 5, c’est à dire qu'il l'avait. Il l’a dans le visuel 6. Et dans le visuel 4 visiblement, il découvre une pièce dans laquelle il y a cette épée, donc il ne l'avait pas forcément avant."
301,FAQ7-301,Le dernier Giacometti/Ravenne peut-il nous aider?,Je ne crois pas que ça puisse vous aider le dernier de Giacometti/Ravenne.
302,FAQ7-302,L’épée a-t-elle voyagé de pays en pays?,"L'épée, non, n'a pas voyagé de pays en pays."
303,FAQ7-303,J'avais fait une pause pendant des gros mois. Je viens juste de reprendre aujourd'hui. Quel conseil donneriez-vous à quelqu'un qui recommence du coup?,"Je vous conseillerais, évidemment, de voir les partages qui ont pu être fait par les autres joueurs. De ne pas revenir sur des éléments qui vous ont déjà sur lesquels vous êtes déjà bien avancé, mais au contraire de voir ça avec un œil neuf. Vous pouvez avoir un déclic sur des éléments qui vous posaient problème jusqu'alors. Après ce qui peut conduire à faire une pause trop longue, c'est d’y avoir consacré trop de temps trop intensément. C'est important aussi de faire des pauses et de ne pas y consacrer trop d'heures par jour, par exemple. Ça permet d'avoir un certain recul sur le jeu. Voilà ce que je pourrais vous dire."
304,FAQ7-304,Y’a-t-il une règle de bon aloi?,"Non, il n'y a pas de règle de bon aloi."
305,FAQ7-305,"La notion de température est-elle importante et si oui, plutôt en celcius, en fahrenheit, ou autre?","Alors ça, je peux pas vous répondre. J'ai précisé qu'il n'y avait pas de recette ou de cuisine alimentaire à proprement parler, mais pour tout ce qui peut être autre qu'une cuisine alimentaire c'est à vous de voir comment ça peut se passer."
306,FAQ7-306,Le mal est-il un ange déchu?,"C'est une très bonne remarque, mais je dirais que le mal n'est pas une personne."
307,FAQ7-307,L'épée a-t-elle toujours le même nom?,"Oui, c'est toujours la même en tout cas."
308,FAQ7-308,Est-ce que le fait que la rune du bas de la tranche du livre et celle d’à gauche dans le parchemin aient été coupées soit une tentative pour augmenter la niveau de difficulté de compréhension de la rune en question? Ou est-ce que ça a une signification plus profonde?,"Ça, impossible de m'exprimer sur ce sujet."
309,FAQ7-309,"On croise le mal, puis le mal jumeau. Mais croise-t-on le bien avant eux, entre les deux, ou après eux?","Alors, vous ne croisez pas le bien avant ou entre les deux."
310,FAQ7-310,Avons-nous le mal en nous?,"Oui, tout à fait."
311,FAQ7-311,Des armoiries sont-elles à trouver d'une autre façon que par recherche de toutes les armoiries connues?,"Ça va vous prendre beaucoup de temps de chercher toutes les armoiries. Donc non, c'est à faire de façon intelligente, en recentrant ou en ayant un choix très restreint. Si vous deviez en faire."
312,FAQ7-312,Northgard vous parle-t-il?,"Non, je ne connais pas."
313,FAQ7-313,Pouvons-nous considérer que la coupe de vin du visuel 4 nous donne l'heure?,"Ça, je ne l'ai jamais lu avant. Et a priori non. Mais vous pouvez considérer que sur les visuels 3 et 4 c'est la nuit. Donc il fait noir."
314,FAQ7-314,Pourrait-on prendre un mal pour un bien?,"Oui, bien sûr, tout à fait. Et d'ailleurs, beaucoup de personnes dans le cadre de la chasse, pas de joueurs je parle, mais ce mal qui a été identifié, est vu et a été vu par énormément de gens comme un bien."
315,FAQ7-315,Pouvons-nous dire que c'est une épée flamboyante de par sa force et sa taille?,"C'est une hypothèse que vous pouvez prendre. Après, je pourrais pas vous dire, si c'est la bonne."
316,FAQ7-316,Est-ce que les noms des départements où l’on est amené à transiter peuvent avoir des choses à nous raconter?,C'est une possibilité. Mais dites-vous toujours que ça peut être aussi plus compliqué pour des joueurs étrangers.
317,FAQ7-317,Le conte se passe-t-il en jours et 1 nuit?,"Ce n'est pas un conte des 1001 nuits, mais en tout cas, les six illustrations ont des moments de la journée qui peuvent être différents et ce n'est pas anodin."
318,FAQ7-318,Une des illustrations nous entraîne sur un autre personnage qui a pu servir de modèle mais qui peut contredire le choix de notre personnage.,"Oui, vous avez raison. La 6 vous entraîne sur un personnage qui a pu servir de modèle et qui peut en effet contredire le choix de votre personnage. Mais je vous confirme que c'était bien le même personnage sur la 6 que sur les 5 autres."
319,FAQ7-319,L’épée semble indispensable une deuxième fois? Ne coupe-t-elle pas une montagne?,L'épée ne vous sert qu'une seule fois et je ne pourrais pas vous dire pour quoi.
320,FAQ7-320,Tout le monde connaît son mal jumeau?,"Non, tout le monde ne le connaît pas."
321,FAQ7-321,“Il était une vigne que d'Égypte tu arrachas” doit-il nous inspirer?,"Oui, tout à fait."
322,FAQ7-322,Sommes-nous amenés à avancer en regardant dans un rétroviseur?,"Bien sûr. Ce n'est pas linéaire, donc vous ne pourrez jamais avancer si vous ne regardez pas parfois avant, parfois après. Donc c'est important d'avoir une lecture qui soit multidimensionnelle et qui touche à plusieurs éléments de la chasse, parfois en même temps."
323,FAQ7-323,"En fait, nous sommes dans le multiverse?","Non, vous êtes pas dans le multivers, mais c'est sur la forme du jeu qui, en effet, coupe un peu la linéarité. En tout cas, vous êtes dans l'univers du Comte de saint Germain qui, comme vous le savez maintenant, a un rapport au temps très particulier. On sera peut-être dans Ready Player One dans quelques années. On n'en est pas encore là. Ce sera peut-être très enthousiasmant ou au contraire très flippant, mais on va finir par le vivre, en effet."
324,FAQ7-324,Est-ce qu'il y a des altitudes à trouver dans notre quête?,Il n'y a pas d'altitude à trouver dans l’Élixir.
325,FAQ7-325,Y’a-t-il des inversions de couleurs?,"Je vous laisse maître de vos hypothèses, je ne pourrais pas vous dire si c'est le cas."
326,FAQ7-326,Est-ce que des éléments dans les illustrations peuvent nous permettre d'établir une plage d’années précise pour la résolution de certaines énigmes?,"Dans la 1 oui. Dans la 3 aussi. Et la 5, peut-être la 5 aussi."
327,FAQ7-327,Est-ce que le Comte a une phobie?,"Le Comte, justement, a fait la paix avec lui-même et avec le monde. Et c'est pour ça qu'il rédige son testament."
328,FAQ7-328,L'aide du coup de pouce était plutôt orientée taureau ou sanglier?,Je ne sais pas. Je ne sais pas pourquoi vous parlez de taureau et de sanglier. Je serais très curieux d'avoir un peu plus d'explications.
329,FAQ7-329,Y’a-t-il des jeux de mots?,"Je raffole des jeux de mots donc oui, il y a quelques jeux de mots. Mais c'est très compliqué sur une chasse internationale de faire des jeux de mots qui peuvent faire rire tout un public étranger. Malheureusement, les énigmes reposent très peu sur des jeux de mots."
330,FAQ7-330,Est-ce qu'il y a une croyance religieuse précise liée à la chasse?,"Alors il peut y avoir des références mythologiques, religieuses, ésotériques, mais pas qu'eux Après, je ne pourrais pas vous dire sur quelle religion en précision, ni même quels sont les sentiments du Comte à ce sujet."
331,FAQ7-331,Les halos de certaines sources de lumière des visuels ont-ils des informations à nous donner?,Je ne peux pas vous répondre.
332,FAQ7-332,La grappe de raisins a-t-elle un rapport avec “la vigne que d'Égypte tu arrachas”?,"Non, il n'y a pas de rapport entre la grappe et ça."
333,FAQ7-333,L'arbre n'a rien à voir avec le regard de pèlerin?,"Non, rien à voir."
334,FAQ7-334,Le blaireau est-il l'image des mines?,Non.
335,FAQ7-335,La sphère armillaire de Louisenlund peut-elle m'aider?,Je ne peux pas vous dire.
336,FAQ7-336,L'oiseau du visuel 1 nous sert-il à plusieurs reprises?,Non.
337,FAQ7-337,Le blaireau aurait une signification qui lui permettrait de nous aider dans l'énigme 5?,Alors je ne peux pas dire sur quelles énigmes il peut vous aider. Mais il y un blaireau c'est en effet voulu donc il va donner un élément.
338,FAQ7-338,Est-ce que Hermès Trismégiste est un orateur à suivre dans notre chasse?,"Je ne connais pas cet orateur donc par honnêteté intellectuelle, je vous dirais que non, sauf si le lien est complètement fortuit."
339,FAQ7-339,Le lieu familier du Comte de Saint-Germain pourrait-il être également le nôtre de nos jours?,"Pas de la planète entière. C'est compliqué de vous dire ça. Je veux dire globalement que non. Le lieu familier il est principalement familier pour le Comte de Saint-Germain, à l'époque où le comte de Saint-Germain en parle."
340,FAQ7-340,Pouvons-nous voir le nombre précis des sauriennes déchéances et des gouffres noirs?,Non. Et vous n'en aurez pas besoin.
341,FAQ7-341,Doit-on identifier la race de cet oiseau?,"Non, c’est un oiseau très commun."
342,FAQ7-342,Le culte d’Ur ou le culte d’hure ?,"C'est le problème des jeux de mots, c'est que c'est très compliqué pour une chasse. Donc ça, je ne pourrais pas vous dire."
343,FAQ7-343,Y’a-t-il plus que 4 signes astrologiques?,"Vous avez juste à regarder sur les visuels ou dans les textes. A priori, je crois qu'il y en a plus que 4."
344,FAQ7-344,"Pour certaines énigmes, serait-il utile d'avoir un regard d'enfant?","Oui, la réponse est oui."
345,FAQ7-345,Le mal hurle-t-il parce qu'il se brûle ou pour une autre raison?,Le mal hurle pour une autre raison.
346,FAQ7-346,Peut-on comprendre le lieu familier du Comte de Saint-Germain uniquement grâce au parchemin ou devons-nous faire des recherches extérieures pour trouver?,"Comme le parchemin vous invite à faire des recherches extérieures forcément en lui-même, le lieu familier va être trouvé par le parchemin et par ce que le parchemin vous propose de rechercher. Il va être surtout trouvé par le calcul. Le calcul est un peu alambiqué, mais une fois qu'il est bien posé, normalement il se fait correctement. La lieue n'est pas très dure à trouver. Les deux premiers items pareil. Donc c'est vraiment une question de pièce."
347,FAQ7-347,Est-ce un cri de douleur ou un appel quand le mal hurle?,"C'est un cri de victoire, c'est un cri de conquête."
348,FAQ7-348,Avez-vous déjà lu des contributions vraies ou en partie? Sur quels éléments?,"Oui, bien sûr, sur toutes les contributions que je reçois, il y a énormément de choses qui peuvent être vraies ou partiellement vraies."
349,FAQ7-349,Dans le cas des contributions de ce discord?,"Je ne les ai pas toutes en tête, il faudrait que je revois précisément. Mais oui, je crois qu'il y avait des choses vraies dans le salon contributions. J'ai lu qu'une seule fois donc je sais pas."
350,FAQ7-350,Vaux-le-Vicomte est-il un lieu important dans la chasse au delà de détenir le trésor?,"Nous on a contacté beaucoup de châteaux pour héberger le trésor. Il nous fallait un château qui ait une cave déjà. Que cette cave puisse être accessible au public et idéalement, que ce château soit à peu près prestigieux, qu'il y ait le plus de personnes possible qui puissent le visiter. S'il y avait une concordance historique avec la chasse, c'était encore mieux. Voilà, ça a été choisi une fois que le coffre, en tout cas, était déjà enterré, que les énigmes étaient déjà faites. S'il y a un lien avec Vaux-le-Vicomte il est complètement fortuit."
351,FAQ7-351,"Au début de la chasse, l'aspect géographique a-t-il plus d'importance que l'aspect historique?","Au tout début, oui, mais l'aspect historique est extrêmement important aussi."
352,FAQ7-352,Est-ce que l'âme et le cœur sont ceux du mal?,Non.
353,FAQ7-353,"Si je vous dis la girafe, le cheval et le blaireau?","Je sais pas, c'est peut-être une fable de La Fontaine. Mais sinon, je ne sais pas. Je ne crois pas qu'il y ait de girafe dans le jeu."
354,FAQ7-354,Suivre l’âme et le coeur nous emmene-t-il en Égypte?,"Non, suivre l'âme et le cœur ne vous amène pas forcément dans un lieu extrêmement précis tout de suite. Ce ne sera pas forcément utile tout de suite. Âme et coeur peuvent avoir un lien avec l'Égypte et ça peut vous être utile dans le jeu. Mais je ne pourrais pas vous dire à quel moment."
355,FAQ7-355,Le mal s'oppose-t-il au rapprochement du cœur et de l'âme?,Le mal s'oppose au rapprochement du cœur et de l’âme.
356,FAQ7-356,Des pierres blanches peuvent-elles nous guider?,"Non, mais une pierre d’attente peut vous guider. Une pierre pour attendre, une pierre de patience."
357,FAQ7-357,"Sur le visuel 1, la carte de gauche représente l'Europe, deux teintes sont utilisées. Cela a-t-il une importance?",Non.
358,FAQ7-358,L'épée est-elle palpable?,Oui.
359,FAQ7-359,"Dans la phrase “s’être vu monter plus haut que roi”, est-ce que le fait de ne pas mettre “le” signifie qu'il ne faut pas trouver un roi précis, mais plus le fait d'avoir un statut supérieur à celui du roi?","Alors ça peut vous aider de trouver un roi précisément. Puisque cette phrase particulièrement peut vraiment énormément vous aider à comprendre aussi le sens du poème. Donc je ne pourrais pas m'étaler là dessus. En tout cas, vous avez raison d'isoler ce vers."
360,FAQ7-360,Y’a-t-il un rapport du fait que blaireau est un animal nocturne? Mais que dans l'illustration c'est plutôt la journée et non la nuit?,"Du coup non, c'est plutôt la journée. Donc forcément ce rapport est un peu mis à mal."
361,FAQ7-361,Le fil rouge peut-il être rompu ou mouillé?,Non.
362,FAQ7-362,Est-ce que la grappe est sur un monument?,Non.
363,FAQ7-363,Le noir n'est pas forcément la couleur du mal?,C'est quand même la symbolique du mal.
364,FAQ7-364,"Si vous deviez remplacer le mot grappe par un autre mot, lequel serait-ce?","Je n'ai pas envie de le remplacer par un autre mot Diogène. Donc je trouve que grappe de raisins, c'est très très bien."
365,FAQ7-365,Pas de souci au niveau du coffre avec la neige?,"Ça va juste rajouter un peu de centimètres à creuser à priori, pas plus de difficulté que ça."
