,,Question,Réponse
230,FAQ13-230,"Faut-il nous intéresser à des formes qui peuvent varier de trois à six, à huit côtés ?",Je ne sais pas exactement. Je ne pense pas.
231,FAQ13-231,La compassion et la franchise peuvent-elles nous aider dans notre face à face ?,"Non, ça ne vous aidera pas spécialement. Des valeurs peuvent vous aider, et surtout votre allié précieux va vous aider. Mais après, ça reste un combat, donc c’est une question de force et d'arme."
232,FAQ13-232,Peut-on trouver un lien entre certains blasons et œuvres ?,"Oui, tout à fait."
233,FAQ13-233,Les chevaliers espagnols sont-ils une source d’inspiration ? Plutôt italiens ?,"La chasse va vous faire voyager en effet en Espagne, en Italie, dans des pays limitrophes, même va vous faire traverser des continents. Et les chevaliers peuvent être de plusieurs nationalités. Je pourrais pas vous dire évidemment lesquels précisément."
234,FAQ13-234,Confirmez-vous que tous les visuels peuvent être orientés dans le sens qui nous est le plus favorable ou bien seulement certains d'entre eux ?,Les visuels sont donnés dans le sens logique. Vous n'avez pas besoin de les retourner dans tous les sens. Ça ne serait pas forcément utile.
235,FAQ13-235,Nous arrive-t-il de raisonner la tête en bas ?,"Il y a bien des moments où il y a des inversions ou des choses qui devraient couler vers le bas peuvent couler vers le haut. Donc oui. Après de là à raisonner la tête en bas, non, il faut rester logique dans la chasse de l'Élixir."
236,FAQ13-236,Va-t-on croiser des salamandres ?,"Je ne sais pas si ça a un lien avec François Iᵉʳ, mais je ne pourrais pas vous dire quel type de roi vous croisez si vous croisez des rois."
237,FAQ13-237,Vous m’aviez indiqué que la découverte de la chambre cachée n’était pas dûe à un sens de l’observation. L’observation est-elle d’une grande aide néanmoins ?,"L'observation dans la chasse, oui. Après, s'agissant spécifiquement de la chambre cachée, non. Vous ne la trouvez pas comme ça. Vous la trouvez grâce au parchemin qui va vous donner des éléments permettant de l'identifier très clairement."
238,FAQ13-238,L’alignement célèbre que l'on retrouve dans la chasse est-il plus ancien que la construction de la chambre cachée ?,"Non, c'est plus récent."
239,FAQ13-239,Un seul mot peut-il définir le mal ou le mal jumeau ?,Oui.
240,FAQ13-240,"L'affrontement avec le mal est-il lié au jugement de Dieu ? Si oui, est-ce un combat entre deux champions ?",Ça me semble trop précis donc je ne pourrais pas vous répondre là-dessus.
241,FAQ13-241,"Quand vous dites qu'il faut faire face, vous voulez dire cette fois ?","Oui tout à fait. Vous devez fuir d'abord parce que vous n'êtes pas encore digne, ni prêt. Et vous n'avez pas trouvé votre allié précieux, vous devez le rejoindre. Et c'est là où il faudra faire face à quatre. Vous, votre allié précieux, votre fidèle monture et votre force d'âme. Et ce n'est qu’à quatre que vous pourrez trouver le lieu du combat et vaincre votre adversaire."
242,FAQ13-242,Que pensez-vous de Charlemagne ?,Il a une très belle épée. Je pense le plus grand bien de Charlemagne et je resterais là pour ma réponse. Je pourrais pas vous dire s'il a un intérêt particulier pour le jeu.
243,FAQ13-243,Tous nos sens doivent-ils être en éveil au moment final ?,"Vous aurez besoin de l’ouïe. Vous aurez besoin de la vue. Vous aurez besoin du toucher. Oui, globalement, vous aurez besoin de vos cinq sens. Peut-être pas forcément besoin du goût."
244,FAQ13-244,Doit-on comprendre ce qu’est le lierre de la connaissance avant d’utiliser 253548 ?,"Non, pas forcément. Vous n'en aurez pas besoin il me semble. Vous aurez besoin de la chambre cachée et de ce que vous y trouvez."
245,FAQ13-245,Le thé renversé est-il plutôt à consommer à l'anglaise avec un nuage de lait ou va-t-on le trouver après une partie de Scrabble envoyée en l'air parce que j'ai perdu ?,"Alors le thé renversé a une signification très précise, très circonstanciée en histoire. Et je vous invite à plutôt creuser de ce point de vue là."
246,FAQ13-246,Est-ce qu’effeuiller la marguerite pourrait avoir un sens dans notre quête ?,"Je répondrais, pour le bien de tous et le bien du jeu, que non."
247,FAQ13-247,Suis-je en mesure d’identifier la chambre cachée uniquement avec l’énigme cinq ?,C'est une bonne question. Non. Vous ne pourrez pas trouver la chambre cachée uniquement avec l'énigme cinq.
248,FAQ13-248,"Suis-je lié par un un serment ou par un pacte et, selon, sera-ce le fer ou le feu qui m’en délivrera ?","Je ne peux pas répondre à cette question, mais c'est une très bonne question."
249,FAQ13-249,"Maitre à la bataille, fait-il référence a un chef de guerre et plus précisément à un Roi ?","Maître a une majuscule et il fait référence, en effet, à un leader, un meneur d'hommes. Et par contre, je ne pourrais pas donner trop d'indications sur son identité."
250,FAQ13-250,S'agit-il de tracer des perspectives pour être pile poil ?,Je ne pourrais pas répondre à cette question.
251,FAQ13-251,"À la sortie de l'affrontement, une transformation s'opère-t-elle ?","A la sortie de l'affrontement, le jeu est terminé. Donc vous n'aurez plus besoin de transformation, quelle qu'elle soit."
252,FAQ13-252,Faudra-t-il finalement se laisser tenter par une grappe en hauteur ? Ou faire la connaissance avec du lierre ?,"Vous pouvez vous laisser tenter, tout à fait, par une grappe en hauteur. Et puis il s'avère que là où se trouve cette grappe en hauteur se trouve aussi une partie de votre lierre."
253,FAQ13-253,"Dans la dernière FAQ, vous avez parlé d’écho par rapport à une question sur Jacques Brel. Je reprends ce terme d'écho à mon compte, pour vous demander si un auteur italien pourrait être en résonance avec notre quête au-delà du jeu de mots ?","Oui, tout à fait. Il y a des références à des œuvres d'auteurs de nationalités variées, notamment italiennes."
254,FAQ13-254,Peut-on dire que d’une certaine manière la pièce de l’énigme cinq est utile ailleurs [que] dans cette énigme ?,"Non, elle ne sera pas utile ailleurs que dans cette énigme. Mais elle vous permet d'alimenter votre fil rouge et de le confirmer une nouvelle fois."
255,FAQ13-255,Les grappes évoquées sont-elles toutes de même nature ?,"Oui. Quand je parlais de grappes évoquées, c’est notamment dans la FAQ. Aujourd’hui, on m'a posé plusieurs questions sur des grappes de raisins qu'on pouvait trouver sur certains lieux. Je ne dirais pas que c'est la même nature avec le coup de pouce que j'ai donné où je faisais mention de trois grappes en or perchées. Ces grappes là ne sont pas de même nature que LA grappe de raisins que vous pouvez découvrir, par exemple, à l'énigme une.
"
256,FAQ13-256,"Pouvons-nous dire en quelque sorte que dans cette chasse nous avons su dompter notre monture ? Et que c’est, entre autres, pour ça qu'elle est fidèle ?","Oui, vous pourriez dire ça. Mais ce n'est pas que pour ça qu'elle vous est fidèle."
257,FAQ13-257,N’essayeriez-vous pas de nous faire prendre des vessies pour des lanternes?,"Je ne crois pas. Ce n'est pas mon intention. Après, s'agissant de vessies et lanternes, je sais pas si il y a un sens caché dans votre question, je ne vois pas particulièrement de vessies ou de lanternes intéressantes dans le jeu."
258,FAQ13-258,Y a-t-il une certaine effervescence à l'approche de l'affrontement final ? Et peut-on dire que tout finit en apothéose ?,"Oui, tout à fait."
259,FAQ13-259,Faut-il suivre le dernier cavalier au-delà du jaillissement de l’ordre nouveau ?,"Je dirais que cette partie est un peu autonome, indépendante. Elle est d'ailleurs en rouge, donc vous pouvez prendre cet élément un peu à part."
260,FAQ13-260,"Pour l’énigme quatre, si je vous dis que pour mon premier, mon second, tout est question de bon ordre au sens littéral. Suis-je dans le vrai ?","Non, je ne crois pas. Pour le premier, je pourrais vous rejoindre, pas pour le second."
261,FAQ13-261,"Parlons loisirs créatifs: si je découpais ou prélevais certains éléments de différents visuels pour créer un nouvel élément, trouveriez-vous mon idée intéressante, voire pertinente ?","Oui, ça pourrait être intéressant. Mais je pourrais pas répondre précisément. Ça reviendrait à valider ou invalider une crypto du jeu."
262,FAQ13-262,"Au sujet du thé renversé, peut-on dire que tout va à vau l'eau ?","Oui, tout à fait. On peut tout à fait dire ça."
263,FAQ13-263,Est-ce que miser sur le bon cheval dans l’énigme trois équivaut à l’utiliser ?,"Vous ne l'utilisez pas, mais vous allez vous en servir comme base avant d'aller tracer votre dernier cercle."
264,FAQ13-264,Est-ce que vous êtes millénariste ?,"Non, pas particulièrement. De façon générale, je préfère pas trop vous dévoiler mes opinions religieuses ou philosophiques. S'agissant du Comte de Saint-Germain en lui-même, non, je ne pense pas. Il est plutôt traditionnel."
265,FAQ13-265,Dois-je être un serpent comme vous pour réussir les énigmes ? Sans manque de respect.,"Je ne pense pas qu'on puisse associer le Comte à un serpent. Et je ne pense pas qu'il faille être un serpent pour réussir les énigmes, au contraire. Le serpent a plutôt une connotation qui le rapproche du mal et non du bien."
266,FAQ13-266,Le S à “tout brusle” peut-il faire référence à quelque chose de comestible ?,"Non, c'était simplement d'une forme de vieux français."
267,FAQ13-267,Parlons littérature. Avez-vous déjà lu “Le Triangle Secret” ? “Le Mutus Liber” ? “Le Mystère des Cathédrales” ?,"Oui, pour “Le Triangle Secret”. Non, pour “le Mutus Liber”. Et oui pour “Le Mystère des Cathédrales”."
268,FAQ13-268,Est-ce que 3C64 me relie d'une manière ou d'une autre à un lieu précis ?,On à dire qu'il va vous aider à miser sur le bon cheval. C'est la seule utilité qu’il peut avoir.
269,FAQ13-269,"En FAQ12 , je vous ai demandé si je devais être inquiet de voir que le bleu était peu présent dans les illustrations, et vous m’avez répondu que non. Je reformule: la quasi-absence de la couleur bleue a-t-elle son importance ?",Je répondrais que non. L’absence de bleu n’a pas son importance pour la chasse.
270,FAQ13-270,Pour le reste de la charade est-ce que tout est question de bon ordre toujours au sens littéral ?,"Non, je ne dirais pas ça pour les autres non plus."
271,FAQ13-271,Le cheval en bois du visuel cinq est-il immobile ou suit-il le personnage ?,"Ça n'a pas d'importance. En tout cas, ça ne faisait pas partie du cahier des charges."
272,FAQ13-272,La phrase latine de l’énigme trois doit-elle être considérée uniquement dans cette langue ? Ou faut-il également investiguer sa traduction en français ?,"Il faut évidemment la traduire pour comprendre ce qu'elle veut dire. Mais si elle a été donnée dans le parchemin en latin, c'est parce qu'il faut principalement utiliser la phrase dans sa version originale en latin. D’ailleurs, cette même phrase est identique, quelles que soient les versions linguistiques."
273,FAQ13-273,"Quand vous dites que la Trinité n'a pas d'équivalent, vous voulez parler de proportions égales ? De gravitation ?","Non, je ne parlais pas de gravitation ou de proportions égales. Je voulais simplement dire que ce que représente la Trinité n'a pas d'équivalent. En tout cas dans le jeu, c’est à vous de bien les définir et elles sont uniques de ce point de vue là. "
274,FAQ13-274,Y a-t-il certains éléments visuels qui se passent après l'affrontement final ?,Non.
275,FAQ13-275,Ce Tonnerre de feu est-il un attribut de notre adversaire pour nous aider à l’identifier ? Ou est-ce plutôt pour nous permettre d’identifier le lieu de l'affrontement ?,Je répondrais que ça vous sert pour les deux.
276,FAQ13-276,"Nous avons au moins une trinité, et au moins un quatuor. Dans tous les groupes, il semble qu’un d’entre eux ne soit pas représenté. Dois-je essayer de les rechercher davantage ?","Vous devez tous les identifier très clairement, sans quoi vous ne résoudrez pas la chasse. Donc oui, s’il vous en manque un, je suggère d'essayer de les rechercher davantage."
277,FAQ13-277,Harry Potter vient de me demander : même pour la six ?,"J'ai dit qu'il y avait une référence geek dans le jeu. Je pourrais pas vous dire de quelle référence il s’agit. En effet, il y a une série, une œuvre geek qui aborde des thèmes qui sont très proches de ceux de l'Élixir."
278,FAQ13-278,"Pour nous guider dans l'agencement final, à l'image du Comte et de son amour de la musicalité des rimes, pourrions-nous nous en inspirer pour une chronologie recherchée ?","Le poème, tout à fait, vous est donné dans l'ordre et permet de suivre une histoire qui vous convient d'identifier. Donc oui, je vous suggèrerais de vous inspirer de la poésie du Comte pour poser les bases de la chronologie et du scénario du conte qui vous est proposé."
279,FAQ13-279,"Quand nous jouons la partie d'échec, sommes-nous dignes ?","Non, vous n'êtes pas digne."
280,FAQ13-280,Les absents ont toujours tort sauf celui qui ne brille pas ?,"Et bien celui qui ne brille pas, justement n'est pas absent. Il est très présent et il a fortement raison."
281,FAQ13-281,Est-ce que les guides qui nous saluent le font depuis leur fidèle monture ou depuis le haut d'un bâtiment ?,Je pourrais pas répondre à cette question. C'est une bonne question.
282,FAQ13-282,La pierre se trouve-t-elle là où le lierre s'arrête de grimper ?,"Oui, tout à fait, la pierre d'attente."
283,FAQ13-283,"En parcourant l’alignement célèbre, puis-je tomber sur Luke Skywalker ?","Non, je ne crois pas."
284,FAQ13-284,Un élément pourrait-il se révéler important sans en avoir l'air ?,"Oui, il y a même des éléments que vous pouvez trouver très précocement. Qui ne vous servent pas à grand chose, qui ne vous inspirent pas particulièrement et qui ne brillent pas par leur spécificité, leur originalité ou leur essence. Mais qui peuvent se révéler extrêmement importants le moment venu si vous avez la bonne idée."
285,FAQ13-285,"Au vu des bougies, il semblerait que le personnage soit dans une longue période de réflexion. Justement, une réflexion est-elle nécessaire pour prendre la bonne décision ?","Oui, bien sûr."
286,FAQ13-286,Celui que nous affrontons est une grosse pointure ou plutôt un petit chef ?,"Non, il s’agit d'un boss final. Il s'agit d'un combat extrêmement difficile."
287,FAQ13-287,Peut-on résoudre toute la partie en lettres rouges dès le début de la chasse ?,"Vous pouvez bien avancer évidemment. Il y a des parties en rouge qui peuvent même être assez indépendantes du reste du jeu. Oui, je dirais que oui, globalement, vous pouvez quasiment résoudre tout ce qui est en rouge dès le début."
288,FAQ13-288,Celui qui ne brille pas est-il dans l'ombre de quelqu'un qui brille de milles feux ?,"Je ne parlais pas forcément d'une personne. Donc là-dessus,  je ne vois pas à qui vous faites allusion."
289,FAQ13-289,Notre affrontement final peut-il avoir un lien avec l’énigme deux ?,"L’affrontement final, en effet, peut avoir un lien avec l’énigme deux, comme il peut avoir un lien avec d'autres éléments que vous avez pu découvrir et ils peuvent faire sens à ce moment là. Tout à fait."
290,FAQ13-290,Le tonnerre de feu signifie-t-il qu'il y a du bruit ?,"Ce n’était pas la vocation première de ce bout de phrase. Ce bout de phrase est très concret, il y a bien un tonnerre de feu à ce moment là. Au sens propre."
291,FAQ13-291,Je suis astrologue pensez-vous que cela me simplifie les choses pour le jeu ?,"Là-dessus, je pourrais pas vous dire s'il y a des cryptos liés à l'astrologie, aux constellations, ça serait trop précis. Ce que je peux dire, c'est que le ciel a son importance et que la chasse fait intervenir la religion. A vous de voir à quoi ça peut vous servir. Mais les cryptos sont quand même pas téléphonées, mais il y a des indices pour savoir quel type de crypto utiliser."
292,FAQ13-292,"La durée, la longueur du temps qui s’enfuit est-elle importante ?","Non, pas spécialement."
293,FAQ13-293,L'archéoastronomie est-elle utile?,"Alors je ne connaissais pas ce terme, donc je serais tenté de vous dire que si c'est utile ça ne serait pas intentionnel de ma part."
294,FAQ13-294,Les conséquences de notre face-à-face sont-elles à interpréter au sens étymologique ?,"Non. De façon générale, vous n'aurez pas besoin de mesurer, d'interpréter ou de savoir quelles seront les conséquences de votre face à face. Ce qui compte c'est de vaincre lors du combat et de savoir où le combat se trouve."
295,FAQ13-295,L'Irlande a-t-elle un rôle à jouer dans la chasse ?,"Ça, je ne peux pas répondre."
296,FAQ13-296,Notre affrontement peut-il être qualifié de fratricide ?,"C'est une très bonne question et on va dire que la bataille dans son ensemble, oui, en quelque sorte, a un caractère fratricide. Les protagonistes des deux côtés peuvent se ressembler par pas mal d'aspects."
297,FAQ13-297,"J’ai bien relu le poème et tombe toujours sur des alexandrins. Or, vous avez prétendu plus tôt qu’il y avait une exception Me conseillez-vous de mieux compter, ou y a-t-il une astuce ?","Je n'ai pas précisé où était l'exception, ni dans quelle langue. J'ai répondu à chaud mais de base, il n'y a que des alexandrins. Et je me souviens qu’il y a, en effet, une exception à un endroit. Je pourrais pas vous dire où, mais si vous ne l'avez pas trouvé, je vous conseille de chercher un peu plus.
"
298,FAQ13-298,L'histoire que nous raconte le poème est-elle dans un ordre chronologique et peut-on lire une autre histoire en partant de la fin ?,L’histoire vous est donnée dans l'ordre. Tout à fait. L'ordre de l'histoire du conte/Comte. Et je ne crois pas que vous puissiez lire une autre histoire en partant de la fin.
299,FAQ13-299,Est-ce qu'on peut dire que notre quête va en empirant lorsque aboutit notre affrontement ?,"Lorsque aboutit votre affrontement non, au contraire, la quête est terminée et victorieuse."
300,FAQ13-300,"Tout comme la cruche qui va souvent à l'eau se brise, le fait d'aller au combat brise-t-il un pacte ?","En quelque sorte, oui."
301,FAQ13-301,Cette exception [ndr : le vers qui ne respecte pas les alexandrins] a-t-elle son importance ?,"Ce que je peux dire uniquement, c'est que j'étais contraint à un moment de ne pas respecter la sacro sainte règle de l'alexandrin pour les besoins du jeu. Après je pourrais pas vous dire en quoi ça a son importance."
302,FAQ13-302,Athéna et Apollon peuvent-ils me servir de guides ?,"Je pourrais pas répondre à cette question, c'est trop précis."
303,FAQ13-303,[Aquila peut-il nous aider ?],L'aigle peut vous aider tout à fait. Si par Aquila vous entendiez Aigle.
304,FAQ13-304,L'indice un comportait-il une aide pour le mal jumeau ?,"Je crois qu'il était quand même précisé dans l'indice à quelles énigmes, à quel moment de l'Élixir ça faisait allusion. Vous avez une indication pour le mal jumeau dans l'indice. Vous avez aussi une indication pour le mal. Vous avez le mal et le mal jumeau dans l’indice."
305,FAQ13-305,"Sans faire de mauvais esprit mais au moment où notre cerveau fulmine, il est sûrement sage de rester les pieds sur terre. Et cela fait maintenant treize fois que nous vous écoutons distiller vos réponses et que nous buvons vos paroles. Et insidieusement, le doute m'envahit au point de vous demander : avez-vous été digne ?","Oui, le Comte a été digne. Tout à fait. C'est aussi pour ça qu’il fait ce travail d'écrire son testament et de proposer à quelqu'un de prendre sa succession. Parce que justement, comme il a été digne, il ne goûte plus aux plaisirs terrestres. Il est passé, on va dire, à autre chose."
306,FAQ13-306,"En tant que porte parole du Comte, des fois si vous avez été digne, est-ce que vous ne péchez pas par omission ?","Moi, je ne suis pas digne. Clairement pas, je ne suis pas arrivé à ce niveau d'âme. Donc je parle bien du Comte quand on me pose la question. S'agissant du Comte, et s'agissant de par omission d'avoir été digne, non plus. Le Comte n'est pas digne par omission, le Comte est vraiment digne au sens de l'Élixir d'Or. Il propose de léguer son secret à quelqu'un qui serait aussi digne que lui, justement."
307,FAQ13-307,Donc pas question de le défier en duel par exemple ?,"Vous êtes l'allié du Comte. Vous devez au contraire vous rapprocher de son enseignement et de ce qu’il peut vous apporter. Le combat ne se joue pas entre vous et le Comte. Même si, on va dire, vous êtes un peu face au Comte et ses énigmes. Le Comte essaye de vous piéger, c'est vrai, avec sa malice. Mais le combat final ne se fait pas entre vous et le Comte."
308,FAQ13-308,"La grande décision à prendre à la fin qui va mettre tous les chercheurs sur un pied d'égalité, est-ce qu'elle consiste à faire en sorte que chacun voit midi à sa porte ?","Voir midi à sa porte, sûrement. Parce que c'est un moment où il fait très beau. Je pense que ça remet tous les chercheurs à égalité, car il y a une association d'idées, une part d'imaginaire qui est liée à la fantasmagorie de chacun et sa culture personnelle. Et aussi au fil rouge qu'on a pu découvrir. Donc il ne s'agira pas d'une crypto brute forçable par un joueur expert en chasses au trésor. Il s'agira vraiment d'une intuition forte, affirmée, de laquelle il ne faut pas dévier, et qui vous permet de trouver votre force d'âme, votre allié précieux et votre fidèle monture à ce moment là du jeu."
309,FAQ13-309,C'est plutôt une union ou une réunion qui nous met sur un pied d'égalité ?,"Oui enfin, la capacité en fait à identifier très clairement ces trois éléments à part vous. Parce que vous, à ce moment là, vous êtes à un endroit aussi qui est très précis. Vous venez de fuir. A ce moment là vous vous délivrez du mal. Vous vous êtes enfoncé dans l’intérieur de la terre jusqu'à voir l'œil des ténèbres luire dans le noir. C'est là où vous êtes. Ce qui vous rend digne à ce moment là, de participer au combat et d'être victorieux, c’est justement votre capacité à identifier par tout le chemin que vous avez fait, tout le travail que vous avez accompli et une certaine dose d'ingéniosité et de sagacité qui vous mettent tous à égalité justement, à ce moment là, d'identifier très clairement les trois autres éléments que je vous ai décrit."
310,FAQ13-310,Et est-ce qu'on on doit prendre la mesure de cette décision ?,"Vous n'aurez pas besoin de mesurer puisque ces éléments identifiables ne font pas intervenir, on va dire, un calcul."
311,FAQ13-311,Une lettre peut-elle nous être utile pour mettre un peu d'ordre dans la Trinité ?,"Non, je ne dirais pas ça. Pas spécialement, non."
312,FAQ13-312,La notion de trinité est-elle cruciale dans notre calcul une fois sur place ?,"Dans votre calcul une fois sur place pour trouver, on va dire, le pile poil, vous n'avez plus nécessairement besoin de la notion de trinité. Au moment du pile poil, vous êtes face à face. C'est à vous de trouver exactement le lieu pile du combat qui vous est décrit dans le parchemin. Tout vous est décrit. Il y a d'autres éléments qui sont propres à l'architecture du jeu. Tout ça il faut que vous puissiez identifier. Là-dessus, je pourrais par contre pas vous donner trop d'éléments."
313,FAQ13-313,Des prières peuvent-elles nous aider à vaincre dans l'affrontement final ?,"Je ne pourrais pas vous donner de réponses précises. Là-dessus, on m’a posé la question aussi s'agissant des psaumes ou de versets. Ce que j'ai dit, c'est qu'il y avait de la religion dans la chasse, pas forcément qu'une religion d'ailleurs. A vous de voir à quel moment la chasse peut prendre une dimension plus spirituelle."
314,FAQ13-314,Des fois j'ai l'impression qu'il faut chercher un peu tout et son contraire. Je me trompe ?,"Non, le fil rouge est très cohérent. Et en fait, la chasse est assez linéaire, donc non. Les concepts sont clairement identifiés, ils ne vont pas changer mille fois, tout comme les éléments que vous découvrez. Tout fait sens progressivement. Si vous trouvez tout et son contraire, c'est sans doute que vous tombez sur des fausses pistes. Et qu'en effet les fausses pistes entre elles sont un peu antinomiques et vous éloignent du fil rouge."
315,FAQ13-315,Est-ce qu'il est néanmoins possible que nous n’empruntions pas le même chemin que le Comte pour arriver à l'immortalité ?,"Je ne crois pas qu'il y ait de court circuitage dans le jeu possible. C’est ce que j'avais étudié pendant le calibrage. Donc ça m'étonnerait. Après, je ne suis pas à l'abri d'une immense surprise, mais ça me semble très difficile que quelqu'un arrive au coffre sans avoir fait le même cheminement que celui du Comte."
316,FAQ13-316,"Dans cet univers de vignes et d'arbres, est-ce qu'une racine peut nous aider à prendre la mesure des choses à la fin ?","Je ne peux pas vous dire ce qu'il faut faire exactement pour le pile poil. Ce que j'ai dit, c'est que j'avais laissé un indice sur place pour, entre guillemets, faciliter la découverte du pile poil parfaitement exact. C'est comme ça que vous le trouvez vraiment au centimètre près. Après, sur ce pile poil, une fois que vous avez la zone, il faut revenir à l'architecture du jeu pour bien le découvrir."
317,FAQ13-317,Est-ce qu'il peut s'agir de faire trois voyages pour découvrir notre trinité ?,"Oui, potentiellement oui. Tous les voyages ne seront pas forcément utiles. Je ne parle pas forcément de trinité mais par exemple, si vous tracez des lignes, si vous arrivez sur des triangles ou des formes géométriques, tous les sommets ne sont pas forcément utiles. A la fin, il faut une seule zone, donc un seul point."
318,FAQ13-318,Est-ce que on peut imaginer qu'on combat notre double maléfique ?,"S'il y a un combat entre vous et vous même, oui. Parce qu’il y a toute une partie initiation et travail sur soi qui est demandé dans la chasse. Et qui va vous permettre d'avancer dans le jeu. Après, je dirais pas forcément que c'est un vous maléfique. La notion de mal, comme elle est présente dans tous les hommes, oui, ça fait partie de vous, mais elle a une définition plus concrète déjà à la base dans les énigmes trois et quatre. Et au-delà de ça, dans une version plus métaphorique on va dire, la suite du jeu, elle ne sera pas associée à vous en tant qu'individu."
319,FAQ13-319,"1 - Une succession de pointes peut-elle nous aider dans notre affrontement ? Ou plutôt à bien sentir les choses ? 2 - Vous voyez à quoi je peux faire référence ? Je pensais plutôt à des piques, à des rocs, à des caps, voir à des péninsules. 3 - On ne fini donc pas comme Cyrano ?","1 - Non, je ne pense pas. Il n'y a pas de notion de pointe au niveau de l'affrontement. Non. 2 - Même si j'aurais adoré mettre du Cyrano dans la chasse, il n'y a pas de milieu de visage particulièrement gros à ce moment du jeu. Mais Edmond Rostand, malheureusement, est un peu anachronique. 3 - Non. Hélas, vous ne finissez pas comme Cyrano. Je vous souhaite au contraire d'être dans l'affrontement et de faire face à votre adversaire au moment fatidique."
320,FAQ13-320,"J'avais imaginé qu'on pouvait mourir en martyr, mais c'est pas le cas.","Il y a la notion de martyr ou de sacrifice dans le jeu, mais pas par rapport à vous."
321,FAQ13-321,"Dans l’indice vous parlez de six pieds sur terre. Sur notre terre ? C'est une mesure pour on va dire, les poèmes uniquement ?","Non, pas nécessairement. Faire six pieds, ça peut être très clairement identifié, je pense que ça peut se trouver sans trop de difficulté."
322,FAQ13-322,"Il va sûrement falloir mouiller le maillot j'imagine, pour arriver à déterrer le coffre. On n'aura pas besoin de mouiller le bas ?",A priori non.
323,FAQ13-323,Le lierre ne dépend-il pas justement de la chambre ?,"Le lierre dépend de ce que vous pouvez trouver dans la chambre. En effet. Le lierre prend sa racine au niveau de la chambre. En effet, vous avez besoin de trouver la chambre. Mais vous pouvez aussi trouver le lierre sans avoir trouvé encore la chambre. Juste ça ne vous servira pas à grand chose."
324,FAQ13-324,"Si le CSG a été digne, s’agirait-il donc d’une rédemption vu sa vie ?","Oui, très clairement."
325,FAQ13-325,"Plutôt qu'une union ou réunion, une communion ?","Je ne dirais pas ça. Non, il ne s'agit pas d'une communion à ce moment là."
326,FAQ13-326,"Les hommes qui tombent ont-ils eu chaud aux fesses, si j'ose dire ?","Si j'ose dire, oui, en effet, ils ont eu un peu chaud aux fesses."
327,FAQ13-327,Pour vous l'union fait-il la force ou la culture fait-il la force ?,Les deux font la force.
328,FAQ13-328,"Je vous faisais part de ma difficulté à aborder l’illustration six. Or, d'après vos dires, nous pouvons nous y intéresser dès le début. Pourtant, malgré mes efforts, je ne vois rien d'autre qu'un cheval ailé, des nuages, des bidules qui tombent du ciel, une grosse boule de feu, et un bonhomme qui tape dedans avec une épée. Hormis les interprétations que cela implique et admettons que je viens de dérouler mon parchemin, diriez-vous que je passe à côté de quelque chose que je peux repérer immédiatement ?","Non, vous ne passez pas à côté de quelque chose que vous pouvez repérer immédiatement. Parce que là, vous vous attardez à décrire le tableau. Il y a l'analyse, on va dire, des éléments factuels comme d'une œuvre d'art, d'une peinture. Et puis après, évidemment, il y a le sens caché, comme dans tout langage. Vous savez, le langage locutoire et illocutoire. Donc il y a toujours ce que vous dites, ce que ça amène et si l'action que ça amène est véritablement vérifiée ou non. Je vous inviterais à voir en seconde lecture ce que l’illustration six peut vous dire."
329,FAQ13-329,Une source a-t-elle son importance dans l'énigme six ?,"Oui, une source a son importance dans l’énigme six, tout à fait. Vous pourriez être à proximité, on va dire, d'une source."
330,FAQ13-330,Est-il nécessaire de mettre fin au cycle ?,"Normalement, vous n'avez besoin d'agir sur un cycle. Il y aura en effet un cycle qui sera en quelque sorte terminé, achevé. Et c'est à vous de combattre justement pour savoir quel nouveau cycle vous allez entamer. Est-ce que ce sera un cycle du mal ? Est-ce que ce sera un cycle du bien ? Ça dépendra un peu de vous."
331,FAQ13-331,"Sur le lieu de la bataille, entend-on les bruits d'une autre bataille toute proche dans l'espace mais un peu éloignée dans le temps ?","Non, vous êtes très focalisés sur une seule bataille à ce moment là. Donc ça m'étonnerait que vous puissiez entendre une autre bataille. Si autre bataille il y avait, elle n'aurait pas du tout la même importance, le même degré de conséquences que celle que vous jouez."
332,FAQ13-332,"Sur le visuel six, est-ce qu’on peut dire qu’il faut battre le fer tant qu'il est chaud ?",Je ne parlerais pas de battre le fer. Il faut bien battre quelque chose tant que ce quelque chose est chaud. En effet.
333,FAQ13-333,Est-on nous maître de notre destin ?,"Oui, tout à fait."
334,FAQ13-334,Est-ce possible de comprendre le jeu avec nos valeurs personnelles ?,"Oui, tout à fait [...]. Ainsi que votre culture personnelle."
335,FAQ13-335,Notre dernier verre nous est-il servi sur un plateau ?,C'est une très bonne question. Je ne pourrais pas répondre à cette question.
336,FAQ13-336,Ai-je besoin d'une calculatrice pour calculer le rayon du dernier cercle si j'ai un niveau correct en calcul mental ?,"Si vous avez un niveau correct en calcul mental, ça doit pas être trop compliqué pour poser le calcul. Donc non."
337,FAQ13-337,L'ordre qui mourut de s'être vu monter plus haut que roi est-il victime du Maître à la bataille ?,La réponse est non. 
338,FAQ13-338,Est-il possible qu'une seule personne tombe sur le lieu du mal ?,"S'agissant du mal, il y a beaucoup de monde qui tombent, dont des femmes, des enfants. Et s'agissant du mal jumeau, ils sont beaucoup moins  nombreux. Mais il n'y a pas qu'une seule personne."
