,,Question,Réponse
241,FAQ10-241,"1 - Je m'en sors plutôt bien côté observations et recherches mais j'ai vraiment de grosses lacunes sur les cryptos pour les déchiffrer, ne serait-ce que même pour les identifier. Est-ce que vous pensez que ce défaut peut être comblé via les bonnes recherches qui finiront par mener du coup sur les bonnes méthodes et qui m’apparaîtront du coup plus clairement? 2 - Donc si je fais les bonnes recherches, en fin de compte, si je travaille bien comme il faut les visuels ou les énigmes, je finirais par comprendre que ce soit sur la méthode ou le cheminement?","1 - Les cryptos à utiliser dans l'Élixir d'Or ce ne seront jamais des cryptos extrêmement complexes ou inconnues du grand public. Donc elles ne viennent pas par hasard. Donc il y aura toujours des éléments dans le jeu qui vous inviteront à utiliser une crypto plutôt qu'une autre. 2 - Oui, exactement."
242,FAQ10-242,"Il est indiqué que ""l'homme y verra net"" et il n'y a pas de majuscules donc s'agit-il d'un individu particulier? Éventuellement qui aurait un lien fort avec la grappe entre autres?","Non, il ne s'agit pas de l'humanité en général. Il s'agit, en effet, d'un seul homme particulier, mais il n'a pas de lien spécifique avec la grappe."
243,FAQ10-243,"Au sujet des cendres, le dicton veut qu'il n'y ait pas de fumée sans feu. Est-ce que cela s'applique également pour les cendres?",Oui.
244,FAQ10-244,Est-ce qu'il m'est possible d'identifier le mal jumeau comme tel sans avoir identifié le mal au préalable?," C'est possible, mais c'est forcément beaucoup plus compliqué. Mais je pense qu’il y a des joueurs qui ont pu trouver le mal après avoir trouvé le mal jumeau, dans le sens inverse. Dans tous les cas, comme ils sont de même nature, mal et mal jumeau, en tout cas dans les énigmes deux et trois, forcément en trouver un vous aide à trouver l'autre."
245,FAQ10-245,Êtes-vous d’accord avec la citation “ce qui apporte la lumière doit supporter la brulure”?,Je suis tout à fait d'accord avec cette citation en effet. Dans le cadre de l'Élixir d'Or notamment.
246,FAQ10-246,"Une fois que nous sommes prêt, pouvons-nous mettre les six énigmes derrière nous tout en ayant gardé les éléments importants découverts dans celles-ci?",C'est même un moment où vous pouvez prendre de la hauteur de vue et être un peu tête en l'air comme le proposait Bobaxx [ndr: FAQ10-240].
247,FAQ10-247,"1 - Mon questionnement est autour du vade retro. Il est évidemment indispensable pour résoudre l’énigme six mais quand nous sommes prêts, devons-nous encore ""vade retro"" sur nos tracés ou dans les énigmes? 2 - À présent, nous pouvons directement avancer sur la zone finale?","1 - Oui. Après vade retro a plusieurs sens. Donc je ne suis pas sûr que vous utilisiez le bon sens ici. 2 - En effet, là, vous commencez à vous rapprocher d'une zone finale."
248,FAQ10-248,Découvrir la carte de la zone finale peut-il nous faire remettre drastiquement en question la zone définie par les tracés de l’énigme six qui nous amène à être prêt?,"La zone finale vous confirme tout ce que vous avez trouvé précédemment. La zone finale est une très grosse confirmation et il n'y aura pas de doute. C’est là-dessus où j'insiste. Une fois que vous avez compris ce que vous aviez en face de vous, qui était l'ennemi, l'adversaire, comment vous devez le combattre, qui est votre allié? En fait, la zone finale, une fois trouvée, vous apparaîtra comme évidente et va recouper tout ce que vous avez trouvé comme cheminement auparavant."
249,FAQ10-249,"La représentation de l’œil qui luit dans le noir pourrait-il, au même titre que l’autre trésor, être considéré comme une relique?","Non pas du tout. Au contraire. C’est très, très loin d'une relique comme je l'ai dit précédemment."
250,FAQ10-250,Lorsque nous sommes sur la zone finale devons nous obligatoirement passer sur une carte papier?,"Non. Vous pouvez tout trouver depuis Google Maps, depuis chez vous. Peut-être zoomer un peu plus. Mais en tout cas, vous pouvez tout faire depuis chez vous. Et sans carte papier."
251,FAQ10-251,"Dans l'énigme 2, est-ce important que l'on soit poli avec nous et qu'on nous salue?","Je pense que ça a son importance. Ça a une importance d'élégance déjà, et ensuite ça vous donne aussi une indication sur les guides en question."
252,FAQ10-252,Regarde-t-on tomber tous les hommes dans un même lieu?,"Vous regardez tous les hommes tombés dans un même milieu dans le mal jumeau. Et à un autre endroit dans le mal, vous regardez, en effet, une fois encore tous les hommes tomber dans ce même second lieu."
253,FAQ10-253,"La chambre cachée nous donne-t-elle un élément capital pour l’issue de notre quête, au delà de la pierre d’attente bien sûr?","Capital non. Pas forcément capital, mais ça va être très utile dans une étape plutôt intermédiaire."
254,FAQ10-254,"Si de tomber honore les hommes, pouvons-nous penser qu’ils sont dans l’équipe adverse du mal jumeau?","Oui, je pense que les hommes qui tombent ne sont pas à associer à un mal, même s'ils sont présents sur le lieu “GPS” du mal et du mal jumeau."
255,FAQ10-255,“Au nord ta croix” de l’énigme six et la croix ayant une fleur sur elle dans INRI sont-elles la même croix?,Non.
256,FAQ10-256,Peut-il être utile de réécrire les huit lieux de l’énigme un dans un autre ordre?,"Je pense que ça peut être utile en effet. En tout cas pas forcement de les réécrire, mais leur agencement déjà n'est pas donné en pure ligne droite."
257,FAQ10-257,"Pour voir par l'autre trésor, ai-je besoin d'une ouverture, d'un trou réel ou métaphorique?","Vous avez besoin d'un point de départ, ensuite vous voyez à travers l'autre trésor pour arriver au mal jumeau. Vous n'avez pas besoin, je crois, d’un trou réel ou métaphorique."
258,FAQ10-258,"Dans l'énigme trois, dois-je trouver une couleur?","Non, vous devez trouver un lieu dans l’énigme trois. Il faut tracer un dernier cercle et il faut trouver le lieu du mal."
259,FAQ10-259,"Une fois le lieu tout de la charade trouvé, y a-t-il encore du travail à faire avant d'avoir la 1ère relique?","Il y a encore un peu de travail à faire, mais le gros est fait."
260,FAQ10-260,Le personnage des visuels est-il forcément un homme?,Je ne répondrai pas à cette question.
261,FAQ10-261,Le cavalier blanc de l’échiquier est-il du même blanc que les autres pièces blanches de l’échiquier?,"Il me semble que c'est un blanc un peu différent. Il assume sa propre particularité de blanc qui, en effet, le différencie du blanc du reste de l'échiquier."
262,FAQ10-262,"Si je vois juste, après être passé sous Golgotha Martyre ma mission n'est pas finie n'est-ce pas? Que fais-je du reste?","Non, la mission n'est pas finie. Je ne peux pas vous dire ce qu’il faut faire du reste."
263,FAQ10-263,Les versions allemande et italienne de l’Élixir sont-elles toujours envisagées?,"La version italienne est finie, elle n’est simplement pas en ligne. Il faudrait que je demande à mes collègues de la mettre ligne dès que possible. Ce sera normalement fait j'espère bientôt. Il faut juste modifier le Joomla. Par contre la version allemande non. Je parle très mal allemand, donc je n'ai pas réussi à trouver quelqu'un de suffisamment compétent pour l'instant en la matière. S'il y a des volontaires qui veulent travailler sous accord de confidentialité partiel pour réaliser la version allemande, vous pouvez évidemment vous manifester, mais vous pourrez plus participer à l’Élixir d’Or après ça."
264,FAQ10-264,"Dans l’indice évoquant “Jerimadeth psalmodiant à Thie”, à la fin du mal de tête, est-il possible de tomber sur une fausse piste?","Je ne pense pas, non. En tout cas, je n ‘ai pas conçu l’indice dans l'optique de vous créer des fausses pistes."
265,FAQ10-265,"Dans l'énigme deux, puis-je me laisser guider par un tracé?","Dans l’énigme deux, il n’y a pas forcément de tracé. Il y a plutôt des points à noter."
266,FAQ10-266,Y a-t-il d’autres lettres rouges à trouver dans le poème?,C'est une très bonne question et je vous répondrais que oui.
267,FAQ10-267,Les hommes qui tombent sont-ils principalement d'une seule nation?,"Ils sont même, je crois, exclusivement d'une même nation."
268,FAQ10-268,"Dans une précédente FAQ, pour la grappe, vous avez précisé qu'il ne fallait pas chercher midi à 14h. Pourrions-nous dire également que “cela coule de source”?","Non, je ne pense pas. Il n'y a pas de rapport particulier à l'eau. Donc je dirais plutôt que non. Il n'y a pas de lien avec une source qui jaillirait non plus. Donc non."
269,FAQ10-269,La charade me donne un lieu relativement important comportant plusieurs reliques. Mon “tout” me donne-t-il avec certitude la bonne relique?,"Mon tout ne vous donne pas une relique. Mon “tout” va vous aider évidemment à trouver une relique, mais il vous donne, comme je l'ai dit, un lieu un peu plus vaste qu'il faut resserrer afin de pouvoir trouver votre relique."
270,FAQ10-270,Les terminaisons et les ramifications des racinés de l'arbre de l’illustration un [...],"Oui, en effet, c'est une libre interprétation de l'artiste."
271,FAQ10-271,Peut-on oublier la voute céleste dans le jeu?,"Non. En tout cas, je ne pourrais pas vous dire si il faut l'éliminer."
272,FAQ10-272,Penses-tu que la plupart des chercheurs n'ont trouvé aucun lieu après le changement d'échelle?,Je pense que ça intervient à un tel stade du jeu avancé que en effet. Sinon l'Élixir aurait peut-être déjà été découvert ou en tout cas la zone finale serait déjà pas mal labourée. Ce n'est pas encore le cas.
273,FAQ10-273,L'illustration six est-elle compréhensible avant la résolution de la majorité des énigmes?,Je répondrais plutôt que non.
274,FAQ10-274,"L'aventure de notre barbu aurait-elle été possible s’il n'avait jamais eu de bâton? Attention, pas de triche, il n'a pas le droit d'en prendre un autre ou de se faire aider","Oui, l'aventure de notre barbu, le bâton, je crois que j'ai déjà répondu là-dessus. [ndr: le bâton] C’est une indication qui dit que c'est en quelque sorte un pèlerin. Quelqu'un qui cherche et qui essaye d'avancer vers une vérité. Donc c'est plus métaphorique, mais ça n'a pas de sens extrêmement précis et concret dans le jeu."
275,FAQ10-275,"Un gobelet syncrétique, cela vous parle ?","Non, ça me parle pas un gobelet syncrétique."
276,FAQ10-276,"“Rejoins le!” Cela nécessite donc un déplacement, devons-nous du coup effectuer un tracé ?","Sans doute, très fortement."
277,FAQ10-277,L'inversion des cases de l'échiquier a-t-elle un intérêt?,"Là-dessus, je vous laisse interpréter cette inversion comme vous le souhaitez."
278,FAQ10-278,"1 - Dans INRI, est-ce que revenir sur nos pas nécessite uniquement un déplacement spatial ou également temporel? 2 - Enfin, surtout sur INRI en fait.","Dans INRI il n'y a pas de déplacement temporel. Sauf si vous considérez que l'ordre de résolution des énigmes peut être vu comme un déplacement temporel. Mais en tout cas, il n'y a pas vraiment de notion temporelle, c'est plutôt une notion spatiale qui est recherchée. 2 - Spatial."
279,FAQ10-279,"1 - En dehors de la chasse, est-ce que “tracer ce que Dieu veut” serait différent selon notre confession religieuse? 2 - Parce que “ce que Dieu veut” est assez identique malgré les différentes confessions religieuses?","1 - Je dirais que pour la plupart des confessions religieuses, plutôt non. 2 - Oui, parce que, si vous voulez, la notion de trinité, elle est assez présente dans le judaïsme ou dans les principaux monothéismes. Il y a peut-être un ou deux éléments différenciant, en effet, qui peuvent être importants dans les choix philosophiques ou religieux que vous faites dans la chasse de l’Élixir."
280,FAQ10-280,"1 - Dans l'énigme cinq, les titres de Prince des vignes et d'Évêque Universel ne cachent-ils pas une double fonction qui aurait pu être exercée par un proche du Comte, voire par l'un des personnages du jeu? 2 - Mais est-ce que c'est une seule et même fonction? Est-ce que c'est une seule et même personne qui pouvait avoir ces doubles fonctions en fait? Être à la fois prince et évêque?","1 - Pas par l'un des personnages en l'occurrence. Ils deviennent, du coup, parce qu'ils sont nommés, des personnages du jeu. Mais il est possible qu'il s'agisse, notamment pour l'un d'entre eux, d'un proche du Comte ou de quelqu'un que le Comte a connu, oui. 2 - Non, il s'agit de deux personnes différentes."
281,FAQ10-281,Y a-t-il bien une référence au changement d'échelle dans l’indice un?,"Je ne pense pas. Non, ça m'étonnerait."
282,FAQ10-282,"Le jaillissement de l'ordre nouveau dans le cinq, peut-on qualifier celle-ci de révélation, d'éclaircissements ou d'aveuglement?","Pour moi, ce n'est pas une révélation, c'est un éclaircissement."
283,FAQ10-283,"Dans la deuxième strophe du poème, nos frères s’escrient “Taïaut !”. Alors qu'on aurait pu s'attendre à un cri de ralliement, disons plus [???]. Est-ce que c’est parce que le contexte du mouvement l'imposait? Parce que cette expression est plus appropriée pour la bonne résolution des énigmes?","Je pense que “Taïaut” est plus approprié dans le cadre d'une chasse. Comme il s'agit d'une chasse au trésor, ça me paraissait tout trouvé."
284,FAQ10-284,"Dans cette chasse, serions-nous plus avisés de préférer les jeux liturgiques, c'est-à-dire les miracles, les mystères et les martyrs, aux jeux profanes et allégoriques, voire les arts du spectacle et autres moralités?","Les deux. Il y a évidemment un mélange des genres qui est propre à la personnalité du Comte, qui était assez transversal qui avait des passe-temps très libre et qui avait aussi une moralité assez fluctuante."
285,FAQ10-285,"1 - Est-ce que des chroniques ou des pamphlets peuvent nous être utiles afin de situer certains éléments, ou conforter des pistes de manière probante? 2 - Et des chroniques non?","1 - Oui, il y a des pamphlets qui peuvent être utiles en effet. 2 - Non. Pas à ma connaissance."
286,FAQ10-286,"1 - Dans l’énigme six, à propos du mal qui hurle, vous avez dit que c'était, je cite “un cri de victoire, un cri de conquête” lors d'une dernière FAQ. Est-ce parce qu'il remporte les âmes durant une bataille, une guerre ou à la suite d'un traité? 2 - Et donc il ne remporte pas de bataille non plus à ce moment là? Il hurle avant donc que quelque chose se passe?","1 - Il ne s'agit pas d'un traité. Il ne s'agit pas d'une guerre. Et le mal hurle en effet parce qu'il est conscient de son pouvoir et parce qu'il est prêt à l'exercer, à l'imposer, à l'ensemble de l'humanité. 2 - Non, parce qu'il n'y a pas encore de bataille justement. Ce que vous devez trouver c'est la bataille."
287,FAQ10-287,"Lorsque nous sommes prêts, ce n'est pas pour une question de revanche, parce qu'il doit y avoir une première bataille?","Il n'y a pas vraiment de notion de revanche. Non, il n'y a pas de revanche."
288,FAQ10-288,"Dans le premier coup de pouce, au sujet de la signature, répondiez que c'était à nous de voir s'il s'agissait de vos initiales. Puis, dans le dernier indice que vous avez donné, il était signé “Comte de Saint-Germain”, Faut-il en déduire ce que l’on veut ou ce que l'on doit?","Non, il s'agissait bien des initiales, dans le coup de pouce, du Comte de Saint-Germain."
289,FAQ10-289,"Aristote, Jules Verne et Jacques Brel vous ont-ils inspiré, voire influencé d'une quelconque façon?","Aucun des trois pour l'Élixir d'Or. Même si c’est des très belles références que je vous conseille d'avoir. Mais non, malheureusement, ils auront pas de grand rôle à jouer, comme Napoléon, dans l’Élixir d’Or."
290,FAQ10-290,Le scorpion du visuel de la crypte paraît surdimensionné. Aurait-il dû être beaucoup plus petit? Ou éventuellement remplacé par une oie ou une girafe?,"Il était important que ce soit un scorpion et il n'y avait que le terme ""scorpion"" qui était mentionné dans le cahier des charges. Aucune indication sur sa taille ou sa couleur. Plutôt des indications ensuite sur l'emplacement des éléments dans le visuel. Mais en tout cas, sur le scorpion uniquement, il n’y avait qu’un scorpion qui était demandé."
291,FAQ10-291,Le mal et son jumeau sont-ils respectivement quantifiables et interchangeables?,Ils ne sont pas quantifiables. Ils ne sont pas interchangeables.
292,FAQ10-292,Le procédé dit de l’anamorphose est-il présent dans la chasse et le parchemin? [ndr: Image déformée que donne un miroir courbe],"Non pour les textes. Par contre pour les visuels, oui, je trouve que ce terme pourrait être approprié à l'un d'entre eux. Je ne peux pas vous dire lequel."
293,FAQ10-293,"Parmi ces dénominations suivantes: Faro, Pharaon, Lansquenet, Bassette, lequel mérite le plus notre attention?","Ceux qui me parlent le plus, c'est Pharaon et Faro.  Celui qui mérite le plus votre attention c'est le pharaon."
294,FAQ10-294,"1 - Une fois revenu sur mes pas et tracé ce que Dieu veut, c'est parce que j'aurais surmonté ma peur et gardé la foi que je serais en passe d'y voir plus clair? Même en présence ou à proximité d'un élément perturbateur ou non? 2 - Mais du coup, pour ce qui est de garder la foi, ça intervient ou pas? Et est ce que, à ce moment là, je me retrouve à proximité d'un élément perturbateur ou non? 3 - Et que je dois garder la foi ou non?","Ce n'est pas parce que vous avez forcément surmonté vos peurs même si ça en fait partie. C'est parce que c’est un degré de réalisation qui est encore plus important que ça. Et là-dessus, c'est complètement corrélé au fil rouge que vous aurez choisi de suivre. Donc je ne pourrais pas en dire trop là-dessus. Mais faire ""ce que Dieu veut"" à ce moment là, ça vous paraîtra... Et comme je l'ai dit, il y a un moment du jeu où il y a aussi un choix à faire qui permet aussi de mettre à égalité un peu tous les chercheurs. C'est forcément à la fin du jeu que ce type de choix peut intervenir. 2 - Oui, tout à fait. Quand vous avez suivi les tracés que Dieu voulait que vous traciez, vous allez vous retrouver aux côtés d'un élément extrêmement perturbateur. Et c'est à ce moment là qu'il vous faudra être prêt. 3 - Je suis pas capable de répondre sur la foi, parce que la foi on peut l’interpréter de 1000 façons. Donc là-dessus je passe."
295,FAQ10-295,Le cheval de Troie du visuel cinq a-t-il une incidence sur le temps ?,Non.
296,FAQ10-296,Peut-on associer certains éléments à des couleurs?,"Oui, tout à fait."
297,FAQ10-297,"Doit-on plus considérer le Grand Oeuvre comme: une ascension personnelle, une transition historique/politique, une évolution technologique?",Plutôt le numéro un.
298,FAQ10-298,Je précise ma question: le personnage du visuel peut-il être une femme?,"Je peux vraiment pas répondre à cette question, même formulée ainsi."
299,FAQ10-299,Est-ce qu'un cavalier blanc peut être aussi appelé simplement cheval blanc?,"Dans un certain cas, oui, il peut être simplement appelé Cheval blanc, en effet. En tout cas, dans la langue française. Pas forcément dans toutes les langues."
300,FAQ10-300,Dieu ne voudrait-il pas finalement un petit remontant à base de Gentiane?,Je vous laisse maître de cette interprétation.
301,FAQ10-301,Est-ce nécessaire de comprendre contre qui/quoi le personnage joue aux échecs?,"Je ne pense pas que ce soit une priorité absolue, mais en tout cas, ça contribue de façon générale à vous aider à ne pas trop diverger dans le chasse et à comprendre, en fait, où vous allez."
302,FAQ10-302,"L'allié précieux peut-il m'éloigner du mal, m'aider à le vaincre?","Il ne va pas vous éloigner du mal, au contraire, il va vous forcer à vous confronter au mal. Mais il va vous aider à le vaincre en effet."
303,FAQ10-303,Dois-je choisir parmi plusieurs alliés pour trouver le bon?,"Il vous faut choisir un seul allié à ce moment là, et préférablement le bon."
304,FAQ10-304,Est-il précieux [ndr: l'allié] au sens d’une valeur pécuniaire?,"Il est plutôt précieux au sens d'une autre valeur plutôt morale, métaphysique."
305,FAQ10-305,L'œil des ténèbres est-il assez récent?,Non. Il est loin d'être récent. Il est très ancien.
306,FAQ10-306,"“Planter le lierre de la connaissance” est donc une action plutôt à représenter comme un point précis sur une carte, comme un point de départ?","Ça peut être un point ou une suite de points. En tout cas, c'est un tracé qu'il convient d'effectuer, qui se fait, comme je l'ai dit, dans une ligne pas tout à fait droite."
307,FAQ10-307,Est-ce volontaire qu'on retrouve votre nom assez clairement dans le texte de l'énigme une?,"Il y a CSG. Oui, mais c'est un hasard."
308,FAQ10-308,Il est important de se demander pour qui les hommes tombent. Peut-on penser que ce “qui” est une seule et même personne ou qu’il concerne deux personnes à deux époques différentes?,"Les hommes tombent non pas pour qui, c'est-à-dire pour quelqu'un en particulier, mais plutôt pour une cause. Donc, le plus important est d'identifier la cause en effet."
309,FAQ10-309,La position du scorpion vis-à-vis de l'épée est-elle imposée?,Non.
310,FAQ10-310,"Le personnage du sarcophage de la crypte a les bras croisés, est-ce une liberté de la dessinatrice ou fait-il parti du cahier des charges?",Il me semble que c'est une liberté de la dessinatrice.
311,FAQ10-311,L'autre trésor est-il historiquement connu pour être à cet endroit et y est-il toujours?,"C’est une très bonne question. L'autre trésor était historiquement connu évidemment. Il faut chercher l'endroit où il a été le plus longtemps, en effet, à la période où est écrit le testament. Je ne sais pas dans l'histoire récente, je vais juste vérifier. [ndr: après vérification] Il me semble qu'ils sont toujours au même endroit."
312,FAQ10-312,L'arbre est-il porteur d'une valeur à laquelle nous aspirons tous?,Je ne peux pas répondre à cette question.
313,FAQ10-313,"Au sujet du scorpion du visuel quatre, j'ai du mal à comprendre la perspective. Tient-il l'épée avec son dard? Celle-ci le transperce-t-il? Se tient-elle derrière ce scorpion?",Alors l'épée sur l'énigme quatre [...] est posée contre la colonne. Et donc elle se tient contre la colonne.
314,FAQ10-314,"Faut-il que je lève les yeux en l'air, que je fixe le plafond depuis la chambre cachée pour voir la pierre d'attente?",Pas forcément non. C'est plus simple de trouver la chambre cachée.
315,FAQ10-315,Peut-on avoir une dent contre la chambre cachée?,Non. Je ne pense pas.
316,FAQ10-316,Est-il important de comprendre pourquoi la couleur blanche du cavalier n'est pas exactement la même que celle des pions blancs?,"Oui, en effet."
317,FAQ10-317,"Les hommes, femmes et enfants qui tombent sont-ils représentés par une seule personne?","Non. En fait, ils sont représentés par l'appellation “Les hommes qui tombent”. Non, du coup, il ne s'agit pas d'une seule et même personne."
318,FAQ10-318,Dois-je d'une certaine manière chercher en aveugle pour trouver la relique?,"Non, la relique se trouve en résolvant l'énigme."
319,FAQ10-319,"Le ""tonnerre de feu"" de l’énigme six est-il philosophique ou est-ce une représentation dans le réel?",Ce n'est pas une représentation dans le réel.
320,FAQ10-320,"En tant que joueur et incarnation du personnage nous nous déplaçons sur nos tracés, notamment dans l’énigme six, pour rejoindre la bataille, est-ce également le cas du mal?  Le mal a-t-il également plusieurs déplacements sur nos tracés pour rejoindre le lieu de la dernière bataille?",C'est une très bonne question et la réponse est oui.
321,FAQ10-321,"Pour tracer ""ce que dieu veut"", les mesures ne sont pas parfaites mais englobant le nécessaire important?","Il ne s'agit pas de mesures, il s'agit de tracé. En tout cas, à ce moment là, vous [ne] vous poserez pas cette question."
322,FAQ10-322,Dois-je porter mon regard sur une chanson de geste?,"Je ne peux pas répondre à cette question. Mais si c'est une piste que vous voulez explorer, je vous conseille de l’explorer."
323,FAQ10-323,Le Saint Esprit chante-t-il?,Non.
324,FAQ10-324,La géométrie sacrée et la rose des sphères sont-elles plus que pertinentes?,"La géométrie sacrée est évidemment au cœur de l'esprit d'une chasse au trésor. Donc, je vous conseille fortement de vous renseigner à ce sujet. Je ne pourrais pas vous dire si elle intervient ou non dans l'Élixir d'Or et à quel moment."
325,FAQ10-325,"La pièce à trouver n'est pas une pièce de collection, pièce de sacre, jeton touristique?","Il s'agit d'une pièce qui a et continue même, [de] beaucoup circuler. C'était pas une pièce en particulier, on parle vraiment d'une pièce qui a été fabriquée à grande échelle."
326,FAQ10-326,"Le dernier cavalier a-t-il plusieurs sens? Par exemple mathématique, historique, ou de jeu?",Le dernier cavalier a deux sens principaux [...] qui ne servent pas au même moment.
327,FAQ10-327,"Le nom de la chambre cachée, est-ce que c'est le diminutif d'un génie anciennement connu?",Non ça ne me dit rien.
328,FAQ10-328,La découverte d'une relique nous amène-t-elle la tête dans les nuages?,"Non, vous n'arrivez pas à l'illustration six, en tous cas, avec une relique."
329,FAQ10-329,Est-ce que le dragon donna des cendres à relier?,Le dragon ne donna pas de cendres à relier.
330,FAQ10-330,Le personnage du visuel est-il le même pour tout le monde?,"C'est une très bonne question, mais je suis désolé, je vais vous frustrer une fois encore. Je ne pourrais pas y répondre. Comme la question sur “Est-ce que ça peut être une femme?”."
331,FAQ10-331,Est-ce important de comprendre pourquoi la couleur noire du cavalier n'est pas exactement la même que celle des pions noirs?,"En effet, ce n'est pas forcément le même noir."
332,FAQ10-332,Dois-je chercher une aiguille même sans botte de foin?,Non.
333,FAQ10-333,Y a-t-il des indices derrière toi dans ta chambre ou ton salon?,"Non, pas du tout."
334,FAQ10-334,Le sépulcre d’azur est-il lié au mal jumeau?,Non.
335,FAQ10-335,"Dans l’énigme cinq, 1 carat d’once d'or est-ce que c'est de l'or 24 carats?","Oui, en partant du principe que l’indice maximum de pureté pour l'or serait de 24."
336,FAQ10-336,"Une fois la pointe de l'épée sortie et suivie, nous sommes prêt. Est-ce exact?","Pas exactement. Parce que l'épée, en fait, vous l'avez avant mais vous ne savez pas vous en servir. Et vous n'êtes pas digne de vous en servir."
337,FAQ10-337,Est-ce un membre du mal jumeau qui nous aide à saisir toute la substance du poème?,C'est une bonne question et la réponse est non.
338,FAQ10-338,Le lieu familier l'est-il au regard des éléments découverts avec la pièce?,"Non, le lieu familier est vraiment un lieu qui est un peu indépendant de la pièce. La pièce vous sert principalement pour le calcul de la distance."
339,FAQ10-339,"Si l'action du visuel six s'était déroulée de nuit, cela aurait-il compromis ou posé des difficultés pour changer d'échelle ou franchir un pas décisif pour la fin du jeu?","Tout à fait, car la vérité ne peut éclater qu’au grand jour, au moment où le soleil est au zénith. Et ce n'est qu'à ce moment là que vous êtes en capacité de vaincre le mal. Vous ne pourriez pas le faire à un autre moment de la journée."
340,FAQ10-340,"1 - Une fois identifié, l'autre trésor nous accompagne-t-il comme la première relique? 2 - Si oui, est-il alors utile à la première relique pour vaincre mal?","1 - Oui, en effet. 2 - C'est une condition nécessaire, mais pas suffisante."
341,FAQ10-341,S’enfoncer dans l’intérieur de la Terre est-il à considérer deux fois?,"Une fois principalement. On peut dire qu'en effet le personnage s'est enfoncé d'autres fois, dans d'autres occasions, dans l'intérieur de la terre."
342,FAQ10-342,"Le mal qui hurle, brule-t-il les poils du blaireau?",Le mal ne croise pas le blaireau.
343,FAQ10-343,"La fulgurance évoquée il y déjà plusieurs mois est-elle un lieu? Et si oui, ai-je juste en disant que c'est un rendez-vous indispensable?",La fulgurance évoquée il y a plusieurs mois n'était pas un lieu mais était une succession de très bons raisonnements.
344,FAQ10-344,"En fin de parcours deux droites qui se croisent suffisent-elles à trouver le dernier point, et donc le point final pour déterrer le coffre?","C'est une très bonne question et je ne pourrais pas y répondre. Pas à ce stade du jeu, c'est un peu prématuré. Mais la question est excellente."
345,FAQ10-345,Dans l'intérieur? Sous terre?,"Ça peut être, en effet, dans l'intérieur et c'est également sous la terre. Il y a ces deux notions qui peuvent être différentes dans la chasse."
346,FAQ10-346,Comprendre et résoudre INRI dans sa globalité sans avoir résolu le visuel quatre est-il selon vous possible?,"Non, pour moi, ce n'est pas possible."
347,FAQ10-347,Devons-nous lire de la poésie au cours de la chasse? Devons-nous nous intéresser à un poète?,"Là-dessus, je ne pourrais pas vous répondre. C'est un peu trop précis."
348,FAQ10-348,"Les cavaliers forment un carré, est-il utile de reformer parfaitement ce carré sur une carte à plus grande échelle?","Je pourrais vous dire qu'il y a des transpositions. Il y en a au moins une qui est très importante à faire dans la chasse. En effet, de plaquer, de calquer un résultat que vous pouvez avoir sur un lieu - pas forcément des lieux d'ailleurs - mais sur des points que vous reliez et qu'il faut calquer à d'autres endroits peut-être plus utile."
349,FAQ10-349,Pouvons-nous assimiler l’aqua vitae et l’âme?,Oui. Mais l’Aqua Vitae en elle-même ne constitue pas entièrement l’âme.
350,FAQ10-350,"A notre époque peut-on tomber comme les hommes sont tomber auparavant pour les mêmes causes, et de la même façon?","Ça me paraît assez folklorique, donc je dirais plutôt non."
351,FAQ10-351,L’aqua vitae correspond-il au tracé mal/cœur/âme? Ou cherchons-nous un tracé préexistant à la chasse?,"Non. Il y a un tracé assez célèbre dont la chasse s'inspire grandement. Plutôt qu'un tracé préexistant, je vais d'ailleurs affiner ma réponse, il s'agirait plutôt d'un alignement préexistant qui est assez célèbre."
352,FAQ10-352,"Un voyage bien qu’immobile, sur le plan astral, vous paraît-il possible pour résoudre la chasse?","Oui, ça peut me paraître possible."
353,FAQ10-353,L'œil des ténèbres qui peut luire dans le noir peut-il être associé à des films?,"J'ai dit qu'il y avait des références geek, donc en effet, il peut y avoir des références geek mais elles ne seront pas centrales. [ndr: reformulation] Ce que je disais, c'est qu'il y a une grosse référence à un élément culturel de masse qui peut être vu comme geek ou plus fantasy. Mais ce ne sera pas un élément majeur dans la chasse."
354,FAQ10-354,Peut-on trouver des références à des tableaux ou des sculptures célèbres au cours de la chasse?,"Oui, c'est en effet une possibilité."
355,FAQ10-355,Le bonus de la grappe fait-il référence à un mot en anglais?,"Comme la chasse est internationale, oui, il peut y avoir des références, mais assez simples, a des mots anglais à certains moments."
356,FAQ10-356,Est-ce qu'un projecteur peut être un œil des ténèbres qui luit dans le noir?,"Non, pas dans le cadre de la chasse."
357,FAQ10-357,Est-ce que quelque chose de petit mais assez grand quand même sur le plan astral peut se retrouver plus grand?,Je n'ai pas très bien compris la question. Donc je ne pense pas que ce soit utile pour la chasse en tout cas.
358,FAQ10-358,Faut-il maîtriser les différentes étapes de l'alchimie pour avancer?,"L'alchimie est au cœur du jeu, donc je vous dirais que oui, c'est mieux d'avoir des notions d'alchimie."
359,FAQ10-359,L'aigle immortel aurait-il pu être un ours dans le cadre exclusif de la résolution de la charade?,"Non, c'est forcément un aigle."
