,,Question,Réponse
239,FAQ11-239,J'ai tenté de déterrer le coffre plusieurs fois en journée. C’est normal que le lieu soit si fréquenté ? Faut-il vraiment l'extraire de nuit ?,"Là-dessus, je répondrais pas avec précision, mais je vous conseille d'y aller plutôt de nuit pour éviter évidemment de faire des rencontres. En tout cas, moi j'ai procédé ainsi. Alors je dirais que c'était surtout utile pour moi de ne pas faire de rencontres. Ça l’est peut-être moins pour vous, sauf si vous voulez ne pas être vu et donc ne pas dévoiler le lieu où vous creusez. Donc non, vous pouvez y aller de jour si vous n'êtes pas trop paranoïaque vis-à-vis de vos concurrents."
240,FAQ11-240,"[28 points] pour dessiner le lierre de la connaissance, est-ce trop ?","Oui, c'est trop."
241,FAQ11-241,"Lors de la transformation du raisin en vin, nous passons par différents procédés et étapes chimiques. Si je vous dis que je relis l’un des visuels à un lieu réel, qu’on peut rapprocher à l’une de ces étapes, mais pour quelque chose qui est très fortement déconseillé de consommer, cela vous parle-t-il ?","Non, ça ne me parle pas. Ça ne me parle pas du tout."
242,FAQ11-242,La chambre cachée se trouve-t-elle dans un cimetière ?,C'est une bonne question. Ça ne s'appelle pas spontanément comme ça.
243,FAQ11-243,Là où nous trouvons la connaissance peut être associée à un animal relatif au vitriol. Y a-t-il d'autres éléments du vitriol à trouver sous la même forme que l'animal ?,"Je ne pense pas que là où vous trouvez la connaissance peut être associé à un animal du vitriol. Cependant, le vitriol peut bien être associé, au moment où vous y êtes, à un animal."
244,FAQ11-244,"La chambre cachée est accompagnée d'un code. Si l'on creuse, on peut découvrir un lien. Est-ce une chambre cachée célèbre ?","C'est une chambre cachée très célèbre. Pour le Comte en tout cas. Et pour moi en tout cas. En tout cas, elle se distingue dans le lieu où elle se trouve."
245,FAQ11-245,"L'Europe, l'Afrique, est-ce nos tracés croisent au moins ces localisations ?","C'est une question à laquelle je ne pourrais pas répondre. Mais en tout cas, oui, il n'y a pas que l'Europe."
246,FAQ11-246,Les fanions rouge et blanc du visuel quatre peuvent-ils faire référence à un sport ?,Non.
247,FAQ11-247,"“C'est par foi ou d'effroi”, c'est un pas un peu léger comme indication ?",C'est un peu léger parce que ce n'est pas une indication capitale.
248,FAQ11-248,Aurais-je tort d'attribuer une couleur à la pierre d'attente ?,"Vous pouvez lui attribuer une couleur, mais la couleur n'est pas centrale."
249,FAQ11-249,Peut-on affirmer que la cache finale est dans un des départements les moins peuplé démographiquement de France ?,"Pas forcément. Là-dessus, je donnerais aucune indication. Mais tous les départements de France métropolitaine peuvent renfermer la cache de l'Élixir d’Or."
250,FAQ11-250,Les fanions rouge et blanc comme le vin ?,Ça peut être évidemment une interprétation possible. Tout à fait. Mais je n’en exclurais pas d'autres.
251,FAQ11-251,Le Vicomte de Bragelonne vous est-il familier ?,Pas du tout.
252,FAQ11-252,Est-ce que le lieu final peut porter le nom d'un dolmen ?,"Je ne répondrais pas à cette question. Je ne peux rien dire sur le lieu final, si ce n'est qu'il apparaîtra comme une évidence au joueur ou la joueuse qui le trouvera et qui sera arrivé dessus. Tout porte confirmation sur le lieu final."
253,FAQ11-253,"Pour une confirmation, les dates dans l’énigme quatre Novus Ordo correspondent-elles à cette relique ?",Non.
254,FAQ11-254,"En FAQ 9, au sujet de la notion d'égale distance, vous répondez à un joueur qu’elle n’est pas à prendre en considération à plusieurs reprises. Néanmoins, un peu plus tard dans la soirée lorsqu'un autre joueur demande si cette notion peut servir pour une autre énigme que la cinq, vous indiquez que cela pourrait être très intéressant.","C'est la deuxième partie. Je pense que, en effet, j'ai dû répondre un peu trop vite parce qu'elle est un peu moins évidente à trouver. Mais la notion d’égale distance, en fait, c'est plutôt une notion de point central à équidistance. Ce n'est pas le même travail que vous ferez dans l’énigme cinq que dans une autre utilisation, une autre forme d'utilisation de la notion d'égale distance qui en effet est très intéressante à un autre moment dans l’Élixir. Et désolé du coup si ça a pu créer une confusion, parce qu'en effet ce n'est pas le même usage."
255,FAQ11-255,"Y a-t-il nécessité de se tourner vers les écrits bibliques pour certains points ? Exemple: épée flamboyante, textes sur certains astres.",Je ne pourrais pas honnêtement exclure avec vous l'importance à certains moments de la religion en général.
256,FAQ11-256,"Je me permets de vous citer à nouveau: “Oui, bien sûr. Il y a des anagrammes. Après, à vous de voir s'ils sont utiles ou tous utiles.” Sous-entendez-vous qu’il y a des anagrammes faites de toutes pièces, destinées délibérément à nous mener sur des fausses pistes ?","Je ne répondrais pas directement sur les anagrammes, mais évidemment qu’il y a des éléments qui ont été construits comme des fausses pistes. Et notamment s'agissant des différences linguistiques, il y a des éléments qui ont été construits pour pénaliser les joueurs qui utiliseraient trop les comparaisons et qui voudraient les tourner à leur avantage. En effet, il y a eu des pièges construits dans les traductions."
257,FAQ11-257,Si je vous disais que mon mal jumeau est à égale distance d’autre chose. Que me répondriez-vous ?,"Non, ce n'est pas à cet endroit là que ça sera vraiment utile."
258,FAQ11-258,Équidistants comme les cavaliers ?,Je répondrais pas à cette question. Mais c'est une très bonne question.
259,FAQ11-259,La chambre cachée reçoit-elle des visiteurs ?,"Oui. Il me semble qu'elle reçoit des visiteurs, tout à fait. En tout cas, elle se trouve dans un lieu qui est ouvert au public et qui est mondialement connu et où beaucoup de gens se rendent en visite."
260,FAQ11-260,"Vous avez souligné [le] jeu de mot sur Alexandrie, Alexandra sans indiquer votre préférence. [ndr : ""Alex en draps"" fantômatique]",Ma préférence va naturellement pour Alexandrie. Mais le jeu de mots est délicieux.
261,FAQ11-261,Est-ce que mon pouce connaît bien la référence geek ?,"Ce n’est pas une référence, on va dire, de jeux vidéo. Donc je dirais plutôt que non."
262,FAQ11-262,"Nous avons déjà parlé de cercles, de rectangles, devons-nous nous attendre à parler également de carrés et de triangles ?",C’est fort probable. Pas forcément les deux. Mais il peut y avoir en effet d'autres formes géométriques qui vous seront très utiles.
263,FAQ11-263,Le Comte de Saint-Germain ne s’est donc jamais rendu dans la chambre cachée ?,"Le Comte de Saint-Germain a énormément voyagé et une partie de sa légende le fait passer par beaucoup de lieux divers et variés. Je pourrais pas confirmer historiquement tous les lieux par lesquels il est passé. Dans le cadre de l'Élixir, évidemment que le Comte de Saint-Germain s'est rendu dans la chambre cachée. C'est comme ça qu'il a pu trouver ce qu'il y avait à l'intérieur pour pouvoir s'orienter ensuite vers la pierre d'attente."
264,FAQ11-264,"Votre personnage peut-il représenter un autre personnage que lui, biblique par exemple ?",Peut-être à un moment. Mais vraiment uniquement à un seul moment.
265,FAQ11-265,Le résultat d'un déchiffrement pourrait être à interpréter en français. Est-ce à dire que tous les résultats ne sont pas universels ?,"Comme je l'ai dit, Il y a une solution qui est propre à l'anglais, à l'espagnol, à l'italien. Et même sur les déchiffrements intermédiaires, si vous tombez sur un nom de ville par exemple, oui le nom de ville sera sûrement probablement en français si c'est un nom de ville français. Donc dans ce sens là, oui, il peut y avoir des résultats à interpréter en français. Mais comme à l'inverse, si on tombe sur un nom de ville anglais, on va privilégier la version anglophone."
266,FAQ11-266,Le Comte de Saint-Germain est-il passé en Allemagne ?,"Oui, tout à fait."
267,FAQ11-267,"Si cette chasse avait une dimension initiatique, il ne serait donc pas stupide de penser qu'il y aurait également un cadre rituel ?",En effet. Ce serait loin d'être stupide.
268,FAQ11-268,"Dans le premier indice donné il y a deux mois, y a-t-il un élément caché ou crypté dans une langue étrangère ?","Pour le coup, l’indice donné il y a deux mois rompt un peu avec l'équité entre les langues.  Parce que, un an après, le jeu est à 99,9 % joué par des Français. Si cette statistique venait à changer avec des joueurs anglais en communauté, [qui] trouveraient ça injuste et voudraient un indice pour leur langue, j’en referai un avec plaisir pour la langue anglaise. Mais, voilà, pour l'instant, j’ai voulu plutôt privilégier les français puisqu'il y a quasiment que des français, en tout cas des francophones, qui participent au jeu. Il y avait une question sur le mot “toisant”. Évidemment, je me suis permis à davantage de liberté et de jeu sur la langue française dans l'indice que dans l'Élixir."
269,FAQ11-269,"Dans la chambre cachée, trouvons-nous une personne proche de Napoléon ?","Contre moi, malgré moi, malgré ma Napoléon mania, il n'y a pas de lien entre l'Élixir d'Or et l'Empereur. Donc je ne pense pas que vous trouvez une personne proche de Napoléon. Cependant, Il est possible que des découvertes aient été rendues possibles grâce à des expéditions, en tout cas par des faits d'armes de Bonaparte. C'est tout à fait possible. Et que ces découvertes mettent en lumière de façon nouvelle des éléments que vous avez pu découvrir dans l'Élixir d’Or."
270,FAQ11-270,"Pour revenir sur le coup aux échecs non conventionnel, c'est un coup autorisé mais pas destiné à l'essence du jeu. Peut-on faire un parallèle avec un but contre son camp ?","Non, je ne dresserais pas ce parallèle. Parce que pour le coup, il va être destiné à l'essence du jeu. Mais il va être en quelque sorte hors-jeu ou au-delà du jeu."
271,FAQ11-271,"Il existe d'autres grappes de raisins, comme celle de l'Élixir d'Or dans le monde, mais que celle que nous recherchons est unique. Elle est unique, mais pourtant il y en a d'autres comme elle. Unique ? Pas unique ?","Il y a une multitude de grappes de raisins dans le monde, chacune est unique. Celle que vous recherchez dans l’Élixir d’Or ne fait pas exception: elle est unique. Et en plus, elle est sans doute la plus prestigieuse et la plus célèbre du monde."
272,FAQ11-272,Le CSG aurait-il pu rédiger son testament sur autre chose qu'un parchemin ? Ou bien a-t-il succombé à une certaine nostalgie ?,"Il aurait pu rédiger, en effet, sur autre chose qu’un parchemin. Mais je pense que ça fait partie de la magie d’une chasse au trésor de pouvoir plancher sur un parchemin plutôt qu'un format livre. Pour la fantaisie du jeu, plus que pour la véracité historique, le parchemin a été privilégié."
273,FAQ11-273,"On aurait envie d'aller dans la chambre cachée, plus par croyance, par curiosité ou bien par obligation ?","Surtout par curiosité je pense aujourd'hui. Par curiosité, par envie de découvrir une certaine culture. Par envie de redécouvrir une histoire, une civilisation. Pour beaucoup de choses en fait. Pas forcément par croyance et certainement pas par obligation en tout cas."
274,FAQ11-274,"Cachemire, fer et jade ont-ils un lien avec l'échiquier ?",Non.
275,FAQ11-275,"Le fil rouge peut-il se révéler sous différentes formes, nom commun, nom propre, adjectif qualificatif ?","Il peut se révéler sous différentes formes puisqu'il irrigue le jeu et qu'il est présent à tous les stades du jeu. Donc oui, tout à fait."
276,FAQ11-276,"Pourquoi dit-on [...] ""chambre cachée"" ?","Et bien parce qu'elle est tout de même cachée du regard. On ne la voit pas de l'extérieur. Donc c'est un qualificatif qu'on peut lui attribuer. D'autant plus dans le cadre d'une chasse au trésor où il faut la découvrir, [où] il faut la trouver. C'est bien qu'elle était donc cachée.
"
277,FAQ11-277,"La grappe est un peu soumise à l'érosion, mais elle ne peut pas évoluer dans les cinq prochaines années ?","La grappe, dans son ensemble, elle est figée. Elle est figée au sol, elle est figée dans le temps, elle est figée dans un périmètre géographique. Donc oui, elle ne va pas évoluer. Si vous considérez qu’une érosion constitue une évolution, oui, on peut jouer sur les détails et dire qu'elle évolue. Mais je pense que ça induirait en erreur de dire que la grappe évoluerait dans les cinq prochaines années."
278,FAQ11-278,"Les chiffres romains sont en rouge, est-ce que ça fait partie de la phrase en rouge ? Donc une énigme ?","Si c'est en rouge, c'est que c'est un élément important et que, en effet, vous pourriez les rapprocher d'autres éléments rouges. Tout à fait."
279,FAQ11-279,Est-ce que vous avez déjà reçu des réponses proches de la réponse de la chasse ?,"Oui, j'en ai reçu certaines. Oui."
280,FAQ11-280,"Les parenthèses encadrant deux, cinq, trois, cinq, quatre, huit étaient-elles indispensables ?",C’est pour délimiter le périmètre de l'utilisation de ces six chiffres. En quoi ils vous seront utiles ? Ils vous seront utiles par rapport au mot qui précède.  C'est à dire la chambre cachée. Ça aurait pu être également deux tirets.
281,FAQ11-281,"Le lierre reprend quasiment trait pour trait, selon vos dires, une appellation très connue pour ce lierre. Auriez-vous pu dire “mot-à-mot” ou “trait pour trait” ? Fait-il référence à l'éventuelle forme du tracé du lierre qui pourtant est supposé se faire en ligne pas tout à fait droite ?","Non, je maintiens le trait pour trait. Ça fait référence à la forme du tracé du lierre puisqu'elle suit plusieurs traits qui sont à relier. Vous avez plusieurs points et c'est sans doute pour ça que la ligne n'est pas tout à fait droite."
282,FAQ11-282,On plante le lierre proche de la chambre cachée ?,Vous plantez le lierre depuis la chambre cachée et depuis l'objet que vous y trouvez.
283,FAQ11-283,"Restons optimiste pour un gagnant, mais si un blocage persiste, disons sur le pile poil, pendant des années, le Comte accorderait-il le gagnant qui se situerait à un point au plus près géographiquement du coffre ?","Non, ce n'est pas ce qui est prévu par le règlement. Le gagnant, c'est la personne qui aura déterré le coffre. A moins qu'il y ait un avenant au règlement, en l'état, il n'y aura pas d’attribution ou plus proche. Du reste, ce sera très compliqué de le savoir parce qu'à part les personnes qui m'auront envoyé leur cheminement, je ne peux pas savoir qui est allé creuser et où précisément. Donc si ça se trouve, quelqu’un est passé à un mètre du coffre et depuis le début. En fait, cette personne n'aurait pas été récompensée avec ce système."
284,FAQ11-284,Le cavalier à suivre est-il physique ?,Je ne peux pas répondre à cette question.
285,FAQ11-285,"La pièce a été mise en circulation mais peu de temps. Pourtant, selon vos termes, elle continue à circuler. Pouvez-vous lever cette ambiguïté ?","Évidemment, vous avez plein de pièces qui ont été historiquement en circulation et qui sont passées dans les mains de collectionneurs, de maisons d'antiquités. Et donc qui continuent aujourd'hui à exister. C'est normal. On retrouve tous les jours aujourd'hui des pièces romaines, des pièces antiques, des pièces dans nos jardins. Donc nécessairement une fois qu'une pièce a été fabriquée, elle continue d'exister aujourd'hui. [ndr : revenant sur la pièce] En effet, c'est une pièce qui aujourd'hui n'est plus valable. En tout cas, vous ne pouvez pas acheter de choses avec. Mais qui continue, évidemment, de beaucoup circuler parce qu'elle a été fabriquée en grande série. Elle a été fabriquée suffisamment longtemps pour qu’il y en ait de très nombreux exemplaires."
286,FAQ11-286,"Au vu du rapport au temps du Comte de Saint-Germain, pouvons-nous le croiser ?","Je pourrais pas vous répondre. Si je vous réponds oui, ça veut dire qu'il est toujours en vie. Et qu'il a pu, ou qu’il est capable de voyager jusqu'à notre époque."
287,FAQ11-287,Est-ce qu’une autre relique est à trouver dans la chambre cachée du coup ? Qui pourrait nous aider à vaincre le mal ?,Vous ne trouvez pas de relique dans la chambre cachée. Vous trouvez un objet qui vous est utile et qui va être le point de départ du lierre de la connaissance.
288,FAQ11-288,"La fameuse grappe est-elle minérale, végétale ? Les deux ? Rien de tout ça ?","Elle est un peu des deux. Elle est tangible, elle existe, elle est concrète."
289,FAQ11-289,La grappe peut-elle représenter un ensemble classé à l’Unesco ?,"Oui, tout à fait. Par exemple."
290,FAQ11-290,L'œil des ténèbres luit-il tout le temps dans le noir ?,"Il luit mais pas d'une très grande force. Donc il faut vraiment s'enfoncer profondément à l'intérieur de la terre pour pouvoir le voir. Et surtout l'oeil, quand vous n'êtes pas en sa présence, peut être fermé. Parce que derrière l'œil, évidemment, il y a une intention. Sinon vous ne pourrez pas le sentir."
291,FAQ11-291,"Est-ce que vous connaissez la trilogie “rouge rubis”, “bleu saphir”, “vert émeraude” ?","Oui, mais je ne l'ai pas lu. Donc je ne sais pas comment ils se déplacent. [ndr: en réponse à la 2nde partie de la question non lue]"
292,FAQ11-292,La personne qui est destinée à rester pour toujours dans la chambre cachée est-elle importante ?,"En effet, elle est importante. Et les énigmes de l’Élixir vous permettent de l'identifier."
293,FAQ11-293,"Au Nord du cachemire, du fer et du jade. Au Nord du lieu familier ?","Là-dessus, je peux pas répondre. C'est à vous de comprendre pourquoi il y a ces trois éléments qui sont cités et pourquoi ils sont au Nord."
294,FAQ11-294,Est-ce que si l'on a le bon endroit au final et que notre cheminement n'est pas bon...,"J'imagine la suite de la question, c'est “est-ce que vous pouvez être déclaré vainqueur ?”. Ça me paraît impossible d'avoir le bon endroit sans le bon cheminement. Ou un cheminement avec de grosses lacunes ou de grosses erreurs. Il peut y avoir un peu de chance ou il peut y avoir des mini court-circuitages, mais ça se jouera à moins de 5%, on va dire, du cheminement. Donc ce cas de figure ne peut pas arriver."
295,FAQ11-295,"L'élément perturbateur, après avoir tracé ce que Dieu veut, est-il d'origine naturelle ou d'origine humaine ?","Donc, une fois que vous avez tracé ce que Dieu veut, vous allez avoir un combat qui va s'instaurer. Et ce combat, il n'est pas d'origine humaine, il est d'origine métaphysique on peut dire. Il est d'origine supra naturelle. Et donc, vous devez savoir où se déroule ce combat. Vous devez savoir qui vous amenez avec vous dans ce combat pour bien vous y préparer. Et une fois que vous avez tous ces éléments, vous ne pouvez que triompher. Et donc trouver le coffre."
296,FAQ11-296,L'objet que l'on trouve dans la chambre cachée est-il spécifique à cette chambre ?,"Oui, tout à fait."
297,FAQ11-297,Un match nul peut-il m’amener à une alliance ?,"Non, ce n'est pas par match nul que vous vous allieriez. C'est plutôt par la circonstance et par l'importance du danger."
298,FAQ11-298,"Au sujet du lierre, peut-on l'emprunter en charrette, en barque, ou ni l'un, ni l'autre ?","Le lierre, vous l'empruntez à vol d'oiseau. Trait par trait. Étape par étape."
299,FAQ11-299,Est-il important de savoir si le Comte de Saint-Germain a déjà rencontré la personne destinée à rester la chambre cachée ? Ou est-ce sans importance ?,Le Comte de Saint-Germain n'a pas rencontré la personne qui est dans la chambre cachée.
300,FAQ11-300,Le blaireau est-il là pour nous aider à trouver notre chemin ?,Je ne peux pas vous dire l’utilité du blaireau sur le visuel.
301,FAQ11-301,"Si quelqu'un vous disait qu'il pense savoir ce qu'il y a dans le coffre, est-ce que cela vous étonnerait ou pas plus que ça ?",Ça ne m'étonnerait pas plus que ça puisque dans le coffre il y a l’Élixir d’Or. Il y a évidemment un petit mot du Comte de Saint-Germain et il y a surtout l'Élixir d'Or. Et l'Élixir d'Or n'est pas forcément dans une bouteille.
302,FAQ11-302,Est-ce que les vins des mille et une nuits sont familiers du Comte de Saint-Germain ?,Non. Ils ne sont pas familiers du Comte de Saint-Germain.
303,FAQ11-303,L'Élixir d'Or est-il représenté de façon physique dans le coffre sous la forme d'un véritable objet ?,"Ça, je laisse le plaisir de la découverte au gagnant ou à la gagnante. Il ou elle pourra très bien voir comment se matérialise cet élixir."
304,FAQ11-304,L'objet trouvé dans la chambre cachée pourrait-il être utilisé lors d'un événement célèbre en Italie ?,Non.
305,FAQ11-305,Peut-on voir la relique de l’énigme quatre dans un musée ?,"Je ne sais plus exactement où est cette relique. Ce que j'ai pu dire et ce que je continue à dire, c'est que relique a été, entre guillemets, déménagée dans une histoire très récente. Et donc il faudrait que je vérifie où elle se trouve précisément aujourd'hui."
306,FAQ11-306,"L'objet trouvé dans la chambre cachée nous aide-t-il à utiliser deux, cinq, trois, cinq, quatre, huit ?","L’objet ne vous aide pas à utiliser deux, cinq, trois, cinq, quatre, huit. Mais deux, cinq, trois, cinq, quatre,huit, vous aide à utiliser l'objet."
307,FAQ11-307,Est-elle passée par les Pays-Bas récemment ? [ndr : la relique],Il y a plusieurs reliques dans la chasse. Elles ont en effet été déplacées dans des circonstances particulières ces dernières années (dont je ne donnerais pas le détail). L'important est de connaître leur emplacement au moment où le Comte a rédigé son testament.
308,FAQ11-308,Y a-t-il des éléments parmi le parchemin qui peuvent nous donner des informations sur le lierre ? Ou est-il issu uniquement de recherches et d'interprétations ?,"Non. Il y a des éléments parmi le parchemin qui vous donnent des informations sur le lierre. Tout à fait. En plus, évidemment, de recherches et d’interprétations. Mais ces recherches et interprétations naîtront du parchemin."
309,FAQ11-309,Aimeriez-vous posséder l'objet de chambre cachée ?,"Évidemment. Mais bon, je crois que c’est inenvisageable."
310,FAQ11-310,"Deux, cinq, trois, cinq, quatre, huit est-il mesurable ou quantifiable ou sert-il à mesurer ou quantifier ?",Il ne sert pas à mesurer. Il ne sert pas à quantifier. Il sert à modifier.
311,FAQ11-311,Vous avez dit que la chambre cachée se découvrait plus facilement depuis un fauteuil que sur le terrain. C’est-à-dire en mode visite virtuelle ?,"Oui, tout à fait. Je pense que ce serait assez compliqué de la découvrir sur le terrain. Donc elle se découvre beaucoup plus facilement en visite virtuelle ou en tout cas à l'aide de recherches sur Internet."
312,FAQ11-312,“KV” cela vous dit quelque chose ?,"Oui, ça me dit quelque chose."
313,FAQ11-313,"La modification induite par deux, cinq, trois, cinq, quatre, huit est-elle un ajout ou une suppression ?",Je ne pourrais pas vous donner le fin mot de l'histoire là-dessus. Ces chiffres vous permettent d'utiliser l’objet. A vous de triturer l'objet une fois que vous l'avez découvert pour comprendre.
314,FAQ11-314,"Avez-vous des regrets sur l'écriture de certaines énigmes ou au contraire, êtes-vous satisfait de l'ensemble ? Libre à vous d'ignorer cette question. Je ne souhaite absolument pas remettre en cause votre travail de création.","C'est une question que je me pose évidemment, parce que j'ai envie de créer d'autres chasses au trésor. J'adore ça. J’ai passé toute la journée à créer des énigmes d'ailleurs, donc je suis en plein dedans. Et évidemment que, avec le recul des un an, comme c'est la première chasse vraiment que j'écrivais avec mon frère, j’espère que je pourrais être capable de m'améliorer. Donc oui, il y a certains passages, si je devais les réécrire aujourd'hui, je les réécrirais différemment. Je pourrais utiliser d'autres méthodes de cryptographie, j'aurais pu faire de meilleurs liens. Mais on est toujours malheureusement contraint par ses connaissances, ses compétences et le temps qui nous est donné pour créer le jeu. J'essaie aussi de m'inspirer de tout ce que vous m'envoyez. Je reçois des cheminements qui sont des pépites d’intelligence, de sagacité. Et vraiment, certains, je leur tire mon chapeau parce que c'est brillantissime. Ça nourri toute la réflexion que je peux avoir et toutes les possibilités, qui sont quasiment infinies à vrai dire, de création, une fois qu'on a le thème d'une chasse au trésor qui est donné."
315,FAQ11-315,"Le coup à jouer aux échecs est-il en lien avec l'automne, particulièrement le mois d'octobre ?",Non.
316,FAQ11-316,Faites-vous une distinction entre la relique et son reliquaire dans la chasse ?,"Évidemment. Pour moi, la relique est bien plus importante qu'un quelconque reliquaire. Donc partez du principe que c'est la relique que vous recherchez et à laquelle vous donnez de l'importance. Et non à son contenant."
317,FAQ11-317,"61, 62 ou le 8 ? Je ne sais pas comment demander autrement.","Vous me prenez un peu de cours et je ne vois pas très bien à quoi ça peut faire référence. Instinctivement, je vous dirais aucun des trois parce que je ne vois pas à quoi ça peut servir. Après, vous êtes très proche de chiffres ou de nombres qui eux par contre sont très importants dans l'Élixir."
318,FAQ11-318,"Faire le bien est plus difficile que faire le mal ? Oui, non ?","Évidemment que c'est plus difficile que de faire le mal. Et évidemment qu'il peut y avoir des biais et des choses dans l’Élixir qui vous forcent à faire des choix. Et qui peuvent, si vous n'y prenez pas garde, vous mener au mal plutôt qu’au bien."
319,FAQ11-319,"""Bestiae Numerus"" et ""Circuli Inferni"" auraient-ils pu être intervertis ?",C'est une très bonne remarque et la réponse est oui.
